date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,0.4,471.7,595.1,711.1,861.4,266.3,936.13,851.88,254053.0,475018.0,0.5348281538804845
2026-01-28,0.4,750.33,339.41,430.59,557.27,217.86,1200.0,376.84,-464897.0,598879.0,-0.7762786806683821
2026-01-29,0.4,751.84,444.51,550.54,706.02,261.51,341.25,1025.7,831902.0,666540.0,1.248090137126054
2026-01-30,0.4,416.66,360.25,471.5,602.55,242.3,838.63,763.15,68085.0,57067.0,1.193071302153609
2026-01-31,0.4,181.89,133.42,202.38,285.41,151.98,1033.63,536.25,134550.0,496746.0,0.270862774939305
2026-02-01,0.4,169.92,46.38,119.75,193.96,147.58,838.63,1167.5,462216.0,402814.0,1.1474675656754731
2026-02-02,0.4,186.67,174.32,265.97,398.58,224.26,838.63,763.15,139850.0,228478.0,0.6120939433993645
2026-02-03,0.4,67.73,-19.2,37.09,132.18,151.38,838.63,390.0,41943.0,300875.0,0.13940340673036974
2026-02-04,0.4,25.46,5.71,59.68,151.06,145.35,857.14,390.0,122207.0,163337.0,0.7481893263620613
2026-02-05,0.4,348.31,270.49,320.56,395.46,124.97,838.63,1526.3,729317.0,647996.0,1.1254961450379324
2026-02-06,0.4,304.23,246.59,327.92,425.72,179.13,341.25,310.54,-33982.0,124580.0,-0.2727725156525927
2026-02-07,0.4,83.54,17.8,72.09,148.86,131.06,838.63,763.15,272146.0,376042.0,0.7237117130533292
2026-02-08,0.4,71.13,47.04,103.92,178.35,131.32,750.0,682.5,90852.0,133576.0,0.6801521231358927
2026-02-09,0.4,-8.61,-52.64,-10.87,49.13,101.77,838.63,0.0,14094.0,185945.0,0.07579660652343435
2026-02-10,0.4,178.38,134.67,159.73,226.62,91.95,838.63,1526.3,467003.0,554268.0,0.8425581126819517
2026-02-11,0.4,23.69,12.73,64.54,160.65,147.92,838.63,763.15,96147.0,233546.0,0.4116833514596696
2026-02-12,0.4,107.33,64.56,123.11,225.79,161.23,838.63,763.15,67023.0,275406.0,0.24336071109561883
2026-02-13,0.4,10.83,-16.73,34.06,122.24,138.97,838.63,763.15,73190.0,193813.0,0.37763204738588224
2026-02-14,0.4,-42.23,-1.53,20.89,70.18,71.71,1200.0,328.85,51809.0,70252.0,0.7374736662301429
2026-02-15,0.4,158.85,219.28,233.38,255.59,36.32,838.63,1526.3,472292.0,539198.0,0.8759157118535306
2026-02-16,0.4,195.21,219.32,273.13,360.59,141.27,838.63,763.15,235111.0,282953.0,0.8309189158623517
2026-02-17,0.4,-8.96,38.3,88.11,150.26,111.96,1033.63,633.75,20111.0,50689.0,0.3967527471443508
2026-02-18,0.4,-45.33,48.59,58.19,147.29,98.71,920.89,1144.86,11267.0,27996.0,0.4024503500500071
2026-02-19,0.4,-50.05,-20.17,-16.67,-4.77,15.4,1200.0,328.85,44096.0,6306.0,6.992705359974627
2026-02-20,0.4,-50.0,-8.72,-6.43,59.37,68.09,803.57,1494.4,-33890.0,6051.0,-5.600727152536771
2026-02-21,0.4,21.31,-5.08,-3.98,47.81,52.89,953.99,446.23,139673.0,211808.0,0.6594321272095482
2026-02-22,0.4,15.12,109.96,161.91,244.87,134.91,838.63,1185.05,141496.0,216056.0,0.6549042840744992
2026-02-23,0.4,106.77,103.34,130.99,198.91,95.57,838.63,763.15,241814.0,347143.0,0.6965832524348755
2026-02-24,0.4,28.69,70.02,105.24,195.07,125.05,1200.0,328.85,44040.0,74406.0,0.5918877509878235
2026-02-25,0.4,66.02,96.38,97.34,141.79,45.41,936.13,1615.03,256922.0,271393.0,0.9466788015903137
2026-02-26,0.4,236.91,267.64,320.77,463.09,195.45,341.25,310.54,-22925.0,97133.0,-0.2360165958016328
2026-02-27,0.4,227.56,186.46,203.4,307.94,121.48,838.63,763.15,-237871.0,375163.0,-0.6340470675413087
2026-02-28,0.4,217.54,154.09,166.87,296.8,142.72,1200.0,1092.0,-32258.0,440326.0,-0.07325935783941898
2026-03-01,0.4,411.2,254.49,315.52,398.84,144.35,594.64,541.12,-12584.0,21669.0,-0.5807374590428723
2026-03-02,0.4,19.94,-38.13,20.71,127.27,165.4,1082.38,221.81,42469.0,265495.0,0.15996158119738602
2026-03-03,0.4,146.31,122.51,129.4,212.51,90.0,838.63,1526.3,445058.0,401710.0,1.1079086903487592
2026-03-04,0.4,327.65,213.53,270.37,365.23,151.7,828.75,532.35,-106613.0,164946.0,-0.6463509269700387
2026-03-05,0.4,111.8,149.55,212.81,309.63,160.08,838.63,563.06,208654.0,323021.0,0.6459456196346367
2026-03-06,0.4,367.51,298.34,368.54,470.05,171.71,710.66,1068.6,193162.0,207048.0,0.9329334260654534
2026-03-07,0.4,62.98,34.37,99.53,176.06,141.69,910.06,601.25,154591.0,226298.0,0.6831302088396716
2026-03-08,0.4,181.48,160.35,208.6,277.4,117.05,838.63,990.05,339185.0,287107.0,1.1813888201959548
2026-03-09,0.4,80.91,84.99,137.08,205.27,120.28,1200.0,328.85,49783.0,101417.0,0.49087431101294654
2026-03-10,0.4,149.94,219.11,250.05,342.1,122.99,1023.75,1694.76,437933.0,523096.0,0.8371943199718599
2026-03-11,0.4,339.18,188.34,238.29,304.75,116.41,949.82,864.34,-100943.0,249197.0,-0.40507309478043474
2026-03-12,0.4,-12.03,-69.12,-11.24,114.76,183.88,838.63,0.0,42819.0,125605.0,0.3409020341546913
2026-03-13,0.4,210.82,101.9,143.19,241.37,139.47,146.25,133.09,-18300.0,490585.0,-0.03730240427245024
