fold,train_start,test_start,test_end,train_n,val_n,test_n,val_MAE,test_MAE,test_RMSE,test_dir_acc
16,2025-06-01,2025-12-15,2025-12-21,4392,336,168,106.6,82.57,105.91,0.5417
