date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,0.6,471.7,593.34,711.1,824.49,231.14,838.63,763.15,246501.0,475018.0,0.5189298089756599
2026-01-28,0.6,750.33,324.78,430.59,526.71,201.93,1200.0,328.85,-552804.0,598879.0,-0.9230645923467011
2026-01-29,0.6,751.84,410.43,550.54,690.4,279.96,232.8,975.0,824109.0,666540.0,1.236398415698983
2026-01-30,0.6,416.66,334.47,471.5,609.48,275.01,292.5,266.17,55655.0,57067.0,0.9752571538717648
2026-01-31,0.6,181.89,109.79,202.38,331.17,221.37,780.0,390.0,135105.0,496746.0,0.27198004614028093
2026-02-01,0.6,169.92,44.76,119.75,242.46,197.7,838.63,1082.95,430391.0,402819.0,1.0684476154302553
2026-02-02,0.6,186.67,184.76,265.97,395.17,210.41,838.63,763.15,139850.0,228478.0,0.6120939433993645
2026-02-03,0.6,67.73,-17.34,37.09,147.3,164.64,838.63,341.25,38547.0,300875.0,0.12811632737847944
2026-02-04,0.6,25.46,8.42,59.68,167.9,159.49,838.63,421.9,124711.0,163337.0,0.7635195944580836
2026-02-05,0.6,348.31,274.35,320.56,416.76,142.41,838.63,1526.3,734415.0,647996.0,1.1333634775523305
2026-02-06,0.6,304.23,238.83,327.92,461.26,222.43,0.0,0.0,-3964.0,124580.0,-0.031818911542783754
2026-02-07,0.6,83.54,22.53,72.09,187.74,165.21,838.63,763.15,270338.0,376042.0,0.7189037394759096
2026-02-08,0.6,71.13,28.03,103.92,226.15,198.12,589.29,536.25,76217.0,133576.0,0.5705890279690963
2026-02-09,0.6,-8.61,-46.76,-10.87,99.69,146.44,838.63,0.0,3620.0,185945.0,0.019468122294226786
2026-02-10,0.6,178.38,131.59,159.73,287.83,156.25,838.63,1526.3,456432.0,550067.0,0.8297752819202024
2026-02-11,0.6,23.69,3.89,64.54,196.61,192.72,838.63,763.15,99210.0,238868.0,0.41533399199557913
2026-02-12,0.6,107.33,66.59,123.11,255.07,188.48,838.63,763.15,59323.0,275406.0,0.21540198833721852
2026-02-13,0.6,10.83,-19.33,34.06,164.0,183.33,838.63,763.15,73370.0,193813.0,0.3785607776568135
2026-02-14,0.6,-42.23,-11.66,20.89,138.78,150.44,1033.63,177.45,43260.0,70252.0,0.6157831805500199
2026-02-15,0.6,158.85,216.4,233.38,321.92,105.52,838.63,1526.3,475606.0,539198.0,0.8820618770841138
