date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,0.6,471.7,652.22,711.1,767.79,115.57,999.34,909.4,243808.0,475018.0,0.5132605501265215
2026-01-28,0.6,750.33,377.69,430.59,478.65,100.97,1200.0,328.85,-522798.0,598879.0,-0.8729609821015597
2026-01-29,0.6,751.84,480.49,550.54,620.47,139.98,390.0,1118.05,885328.0,666540.0,1.3282443664296217
2026-01-30,0.6,416.66,402.98,471.5,540.49,137.5,838.63,763.15,68460.0,57067.0,1.1996425254525382
2026-01-31,0.6,181.89,156.09,202.38,266.77,110.69,984.88,536.25,150024.0,496746.0,0.30201350388327236
2026-02-01,0.6,169.92,82.26,119.75,181.11,98.85,838.63,1123.14,443870.0,402819.0,1.1019092942487818
2026-02-02,0.6,186.67,225.37,265.97,330.57,105.2,936.13,851.88,140150.0,228478.0,0.6134069801031171
2026-02-03,0.6,67.73,9.88,37.09,92.2,82.32,1189.52,487.5,9113.0,300875.0,0.030288325716659743
2026-02-04,0.6,25.46,34.05,59.68,113.79,79.74,838.63,594.96,152089.0,163337.0,0.9311362397986984
2026-02-05,0.6,348.31,297.46,320.56,368.66,71.21,838.63,1526.3,734817.0,647996.0,1.1339838517521712
2026-02-06,0.6,304.23,283.38,327.92,394.59,111.21,341.25,310.54,-33059.0,124580.0,-0.2653636217691443
2026-02-07,0.6,83.54,47.31,72.09,129.92,82.6,838.63,763.15,270113.0,376042.0,0.7183054020561533
2026-02-08,0.6,71.13,65.97,103.92,165.03,99.06,750.0,682.5,90852.0,133576.0,0.6801521231358927
2026-02-09,0.6,-8.61,-28.81,-10.87,44.41,73.22,838.63,0.0,16852.0,185945.0,0.09062894942052757
2026-02-10,0.6,178.38,145.66,159.73,223.78,78.12,838.63,1526.3,451078.0,550067.0,0.8200419221658453
2026-02-11,0.6,23.69,34.21,64.54,130.57,96.36,838.63,763.15,96306.0,238868.0,0.4031766498651975
2026-02-12,0.6,107.33,94.85,123.11,189.09,94.24,910.06,828.15,46748.0,275406.0,0.1697421261700907
2026-02-13,0.6,10.83,7.37,34.06,99.03,91.67,838.63,763.15,73370.0,193813.0,0.3785607776568135
2026-02-14,0.6,-42.23,4.61,20.89,79.83,75.22,1179.88,310.54,51718.0,70252.0,0.7361783294425781
2026-02-15,0.6,158.85,224.89,233.38,277.65,52.76,838.63,1526.3,475606.0,539198.0,0.8820618770841138
2026-02-16,0.6,195.21,237.04,273.13,338.2,101.16,838.63,763.15,236971.0,282953.0,0.8374924457418723
2026-02-17,0.6,-8.96,60.21,88.11,138.49,78.28,838.63,633.75,10361.0,50689.0,0.204403322219811
2026-02-18,0.6,-45.33,51.4,58.19,104.95,53.55,1200.0,1016.16,31652.0,27996.0,1.1305900842977568
2026-02-19,0.6,-50.05,-21.19,-16.67,19.02,40.21,613.09,195.0,21497.0,6306.0,3.4089755788138283
2026-02-20,0.6,-50.0,-9.23,-6.43,10.27,19.49,1017.86,1494.4,-23176.0,6051.0,-3.8301107254999174
2026-02-21,0.6,21.31,-6.36,-3.98,14.98,21.34,838.63,341.25,139154.0,211792.0,0.6570314270605122
2026-02-22,0.6,15.12,134.92,161.91,222.67,87.75,838.63,1185.05,143614.0,216056.0,0.664707298107898
2026-02-23,0.6,106.77,114.11,130.99,180.58,66.48,838.63,763.15,241814.0,347143.0,0.6965832524348755
2026-02-24,0.6,28.69,84.05,105.24,148.42,64.37,1200.0,328.85,44027.0,74406.0,0.591713033895116
