date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,0.0,471.7,159.85,477.83,757.63,597.77,838.63,763.15,195821.0,475018.0,0.41223911514932066
2026-01-28,0.0,750.33,170.86,450.96,678.11,507.25,838.63,0.0,-433204.0,598879.0,-0.7233581407930484
2026-01-29,0.0,751.84,220.3,600.57,949.09,728.79,838.63,1526.3,1003750.0,666540.0,1.5059111231133915
2026-01-30,0.0,416.66,218.37,591.94,939.0,720.63,984.88,896.24,94755.0,57067.0,1.6604167031734627
2026-01-31,0.0,181.89,126.69,363.78,678.41,551.72,838.63,763.15,278313.0,496746.0,0.5602722518148108
2026-02-01,0.0,169.92,19.63,229.26,537.22,517.59,838.63,763.15,332157.0,402819.0,0.8245812635451655
2026-02-02,0.0,186.67,62.4,294.68,619.16,556.75,838.63,763.15,61708.0,228478.0,0.27008289638389693
2026-02-03,0.0,67.73,-103.13,35.17,330.65,433.77,1200.0,1092.0,117541.0,300875.0,0.39066389696717907
2026-02-04,0.0,25.46,-8.38,120.76,396.28,404.66,1082.38,984.96,66462.0,163337.0,0.406901069567826
2026-02-05,0.0,348.31,-27.1,108.64,371.51,398.61,838.63,0.0,11715.0,647996.0,0.01807881530132902
2026-02-06,0.0,304.23,66.13,318.28,657.1,590.97,838.63,1526.3,292904.0,124580.0,2.3511318028576014
2026-02-07,0.0,83.54,-41.09,88.33,396.97,438.06,1106.49,585.0,129798.0,376042.0,0.3451688907090166
2026-02-08,0.0,71.13,28.11,196.02,495.12,467.01,838.63,1185.05,179507.0,133576.0,1.3438566808408696
2026-02-09,0.0,-8.61,-68.91,15.99,287.19,356.1,1200.0,1092.0,-30971.0,185945.0,-0.16656000430234746
2026-02-10,0.0,178.38,-71.17,-10.59,289.71,360.88,1200.0,328.85,-10836.0,550067.0,-0.019699418434481617
2026-02-11,0.0,23.69,-36.5,123.93,461.16,497.66,857.14,1543.15,123092.0,238868.0,0.5153138972151984
2026-02-12,0.0,107.33,-8.94,145.07,479.31,488.25,857.14,780.0,129215.0,275406.0,0.4691800469125582
2026-02-13,0.0,10.83,-33.15,109.41,438.38,471.53,1017.86,926.25,66388.0,193813.0,0.34253636236991325
2026-02-14,0.0,-42.23,-48.5,32.15,315.05,363.55,1200.0,1092.0,1271.0,70252.0,0.018092011615327676
2026-02-15,0.0,158.85,-56.71,-16.08,194.43,251.14,1200.0,328.85,52857.0,539198.0,0.09802892443963071
2026-02-16,0.0,195.21,17.03,208.57,543.89,526.86,964.29,1640.65,505038.0,282953.0,1.784883001770612
2026-02-17,0.0,-8.96,21.5,174.67,432.65,411.15,838.63,763.15,3891.0,50689.0,0.07676221665450098
2026-02-18,0.0,-45.33,-59.59,-29.22,179.56,239.15,1200.0,670.1,26443.0,27996.0,0.9445277896842406
2026-02-19,0.0,-50.05,-56.79,-32.23,143.67,200.46,1200.0,750.75,23246.0,6306.0,3.6863304789089755
2026-02-20,0.0,-50.0,-59.81,-45.69,35.12,94.93,1200.0,1092.0,6051.0,6051.0,1.0
2026-02-21,0.0,21.31,-59.24,-47.62,38.04,97.28,1200.0,1092.0,-14334.0,211792.0,-0.06767961018357634
2026-02-22,0.0,15.12,-28.02,120.96,450.98,479.0,845.0,1532.1,169009.0,216056.0,0.7822462694856889
2026-02-23,0.0,106.77,-47.58,53.1,323.45,371.02,856.49,779.4,215409.0,347143.0,0.6205194977286017
2026-02-24,0.0,28.69,-42.14,66.95,299.16,341.3,1017.86,926.25,24163.0,74406.0,0.3247453162379378
2026-02-25,0.0,66.02,-57.14,-37.11,124.38,181.51,1200.0,328.85,36766.0,271393.0,0.13547143809899298
2026-02-26,0.0,236.91,-18.33,133.9,408.97,427.31,910.71,1591.9,248079.0,97133.0,2.554013569023916
2026-02-27,0.0,227.56,-51.91,59.86,393.08,445.0,871.13,468.32,-207843.0,375163.0,-0.5540071915407436
2026-02-28,0.0,217.54,-45.95,104.25,423.78,469.73,1052.91,519.4,-120529.0,440326.0,-0.2737267388253249
2026-03-01,0.0,411.2,0.17,253.12,471.13,470.97,838.63,1526.3,483813.0,21669.0,22.32742627717015
2026-03-02,0.0,19.94,-22.0,220.93,481.57,503.57,838.63,763.15,70658.0,265495.0,0.2661368387351927
2026-03-03,0.0,146.31,-47.77,34.29,327.46,375.23,1001.13,147.88,26503.0,401710.0,0.06597545493017351
2026-03-04,0.0,327.65,-14.39,173.12,450.81,465.2,838.63,1526.3,160129.0,164946.0,0.9707965030979836
2026-03-05,0.0,111.8,-30.33,170.55,460.47,490.79,838.63,763.15,270883.0,323021.0,0.8385925373272946
2026-03-06,0.0,367.51,-27.85,115.28,404.51,432.35,838.63,0.0,-283910.0,207048.0,-1.3712279278234998
2026-03-07,0.0,62.98,-33.56,195.43,480.81,514.37,838.63,1526.3,323413.0,226298.0,1.4291465236104606
2026-03-08,0.0,181.48,-22.49,107.33,410.45,432.94,838.63,731.25,257479.0,287107.0,0.8968050239109461
2026-03-09,0.0,80.91,-16.68,142.37,386.78,403.46,838.63,795.05,73581.0,101417.0,0.7255292505201297
2026-03-10,0.0,149.94,-54.02,0.26,251.57,305.6,1200.0,328.85,70505.0,523096.0,0.1347840549344671
2026-03-11,0.0,339.18,-6.18,154.31,379.85,386.03,838.63,1526.3,290433.0,249197.0,1.1654755073295424
2026-03-12,0.0,-12.03,-52.26,26.48,353.03,405.29,1200.0,1092.0,130823.0,125605.0,1.0415429322081127
