date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,1.0,471.7,696.34,769.33,824.35,128.01,838.63,763.15,340552.0,475018.0,0.716924411285467
2026-01-28,1.0,750.33,451.79,489.74,506.84,55.06,1200.0,341.25,-544135.0,598879.0,-0.9085892141818297
2026-01-29,1.0,751.84,500.89,546.22,570.54,69.65,1200.0,1105.65,-22664.0,666540.0,-0.034002460467488824
2026-01-30,1.0,416.66,462.77,495.87,518.95,56.18,390.0,1092.0,437314.0,57067.0,7.663167855327948
2026-01-31,1.0,181.89,225.25,245.83,273.39,48.14,838.63,763.15,235420.0,496746.0,0.4739242993401054
2026-02-01,1.0,169.92,51.81,70.12,87.84,36.03,838.63,763.15,329724.0,402819.0,0.8185413299769871
2026-02-02,1.0,186.67,251.7,276.17,299.98,48.28,838.63,763.15,148676.0,228478.0,0.6507234832237677
2026-02-03,1.0,67.73,-20.77,-6.84,14.13,34.9,1200.0,328.85,4954.0,300875.0,0.01646530951391774
2026-02-04,1.0,25.46,57.12,76.01,90.83,33.71,838.63,763.15,182561.0,163337.0,1.117695317043903
2026-02-05,1.0,348.31,282.97,303.22,317.03,34.06,838.63,1526.3,760082.0,647996.0,1.17297328995858
2026-02-06,1.0,304.23,376.43,402.03,419.08,42.66,780.0,709.8,6334.0,124580.0,0.05084283191523519
2026-02-07,1.0,83.54,55.25,67.61,81.49,26.24,945.77,860.65,283264.0,376042.0,0.7532775594215539
2026-02-08,1.0,71.13,85.06,98.52,114.53,29.47,838.63,763.15,95378.0,133576.0,0.7140354554710427
2026-02-09,1.0,-8.61,-18.21,2.13,14.24,32.45,1200.0,328.85,10180.0,185945.0,0.05474737153459356
2026-02-10,1.0,178.38,137.5,155.84,172.43,34.94,838.63,1526.3,429512.0,550067.0,0.780835789094783
2026-02-11,1.0,23.69,34.91,50.38,63.97,29.06,838.63,763.15,144093.0,238868.0,0.6032327477937606
2026-02-12,1.0,107.33,127.22,137.3,154.19,26.97,984.88,896.24,94076.0,275406.0,0.34159023405445055
2026-02-13,1.0,10.83,24.59,45.98,58.93,34.35,838.63,763.15,76710.0,193813.0,0.39579388379520464
2026-02-14,1.0,-42.23,19.25,34.15,52.08,32.84,1052.91,195.0,43347.0,70252.0,0.6170215794568126
2026-02-15,1.0,158.85,189.1,209.08,223.6,34.5,838.63,1526.3,493465.0,539198.0,0.915183290739209
2026-02-16,1.0,195.21,297.28,323.69,349.8,52.52,910.06,828.15,218288.0,282953.0,0.7714638120111821
2026-02-17,1.0,-8.96,76.74,92.37,108.32,31.58,838.63,763.15,3891.0,50689.0,0.07676221665450098
2026-02-18,1.0,-45.33,33.34,50.73,65.92,32.59,1200.0,1072.5,21522.0,27996.0,0.7687526789541363
2026-02-19,1.0,-50.05,-22.21,-10.68,-0.92,21.29,817.2,97.5,36631.0,6306.0,5.808912147161434
2026-02-20,1.0,-50.0,-21.45,-0.03,8.78,30.23,146.25,571.84,-20628.0,6051.0,-3.4090233019335647
2026-02-21,1.0,21.31,-20.95,-3.22,5.77,26.72,589.29,0.0,29187.0,211792.0,0.13780973785600967
2026-02-22,1.0,15.12,160.08,184.69,203.12,43.04,838.63,1526.3,124434.0,216056.0,0.575934017106676
2026-02-23,1.0,106.77,105.29,115.37,125.55,20.25,936.13,851.88,258517.0,347143.0,0.744698870494292
2026-02-24,1.0,28.69,69.19,83.72,93.25,24.05,1200.0,328.85,61833.0,74406.0,0.8310216917990485
2026-02-25,1.0,66.02,83.29,104.88,119.33,36.04,390.0,1118.05,247815.0,271393.0,0.9131222986591401
2026-02-26,1.0,236.91,225.58,253.64,272.24,46.66,838.63,763.15,-47102.0,97133.0,-0.4849227348069142
2026-02-27,1.0,227.56,124.99,142.63,159.9,34.91,1200.0,457.06,-345740.0,375163.0,-0.921572756375229
2026-02-28,1.0,217.54,166.13,194.87,217.08,50.95,677.14,1251.14,110855.0,440326.0,0.25175665302525857
2026-03-01,1.0,411.2,307.81,341.93,364.73,56.92,585.0,532.35,-104829.0,21669.0,-4.837740551017583
2026-03-02,1.0,19.94,13.87,37.43,48.63,34.76,984.88,133.09,43873.0,265495.0,0.1652498163807228
2026-03-03,1.0,146.31,136.6,155.71,169.23,32.63,838.63,1526.3,361650.0,401710.0,0.9002763187373977
2026-03-04,1.0,327.65,285.88,295.17,307.24,21.36,253.39,230.59,-29543.0,164946.0,-0.17910710171813807
2026-03-05,1.0,111.8,219.63,234.58,248.73,29.1,838.63,763.15,270883.0,323021.0,0.8385925373272946
2026-03-06,1.0,367.51,272.2,293.68,309.12,36.92,1143.93,1040.98,-31766.0,207048.0,-0.15342336076658553
2026-03-07,1.0,62.98,69.14,79.61,101.12,31.98,984.88,133.09,19206.0,226298.0,0.0848703921378006
2026-03-08,1.0,181.48,228.12,255.77,272.5,44.38,838.63,1526.3,495638.0,287107.0,1.7263180626038377
2026-03-09,1.0,80.91,125.18,141.76,156.79,31.61,1200.0,328.85,56744.0,101417.0,0.5595117189425836
2026-03-10,1.0,149.94,255.85,298.66,339.22,83.37,838.63,1526.3,439305.0,523096.0,0.8398171654916115
2026-03-11,1.0,339.18,174.66,196.43,222.12,47.46,750.0,682.5,-86872.0,249197.0,-0.34860772802240797
2026-03-12,1.0,-12.03,-26.14,-11.7,3.03,29.17,936.13,88.73,42527.0,125605.0,0.33857728593606945
2026-03-13,1.0,210.82,151.56,173.53,195.47,43.91,613.93,558.67,-109995.0,490585.0,-0.22421191027039147
