date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,0.5,471.7,186.4,480.8,764.26,577.86,585.0,0.0,-167673.0,475018.0,-0.3529824132980224
2026-01-28,0.5,750.33,207.0,471.54,711.83,504.83,735.77,438.75,-91219.0,598879.0,-0.15231624418288167
2026-01-29,0.5,751.84,267.87,618.13,967.77,699.9,146.25,763.15,693701.0,666540.0,1.0407492423560476
2026-01-30,0.5,416.66,262.31,604.89,949.83,687.52,0.0,133.09,119140.0,57067.0,2.0877214502251737
2026-01-31,0.5,181.89,139.66,371.12,693.09,553.43,0.0,0.0,-2370.0,496746.0,-0.004771049993356766
2026-02-01,0.5,169.92,10.17,197.66,504.42,494.25,838.63,0.0,39717.0,402819.0,0.0985976331801628
2026-02-02,0.5,186.67,58.89,261.92,584.91,526.02,390.0,1118.05,395438.0,228478.0,1.7307486935284797
2026-02-03,0.5,67.73,-73.88,62.22,337.73,411.61,838.63,763.15,-20601.0,300875.0,-0.06847029497299544
2026-02-04,0.5,25.46,-10.97,117.18,387.75,398.71,390.0,354.9,61445.0,163337.0,0.37618543257192183
2026-02-05,0.5,348.31,-29.42,86.12,326.61,356.03,838.63,0.0,-39979.0,647996.0,-0.06169636849610183
2026-02-06,0.5,304.23,69.14,291.86,625.2,556.07,0.0,763.15,372676.0,124580.0,2.9914593032589503
2026-02-07,0.5,83.54,-30.0,93.91,383.03,413.02,838.63,0.0,40843.0,376042.0,0.1086128677115854
2026-02-08,0.5,71.13,44.21,233.93,539.51,495.29,0.0,763.15,6627.0,133576.0,0.049612205785470445
2026-02-09,0.5,-8.61,-57.22,32.5,308.89,366.11,838.63,763.15,-12768.0,185945.0,-0.06866546559466509
2026-02-10,0.5,178.38,-69.15,1.22,321.47,390.62,838.63,0.0,-156874.0,550067.0,-0.28519071313130945
2026-02-11,0.5,23.69,-24.29,127.35,457.51,481.8,0.0,487.5,27014.0,238868.0,0.11309174941808865
2026-02-12,0.5,107.33,-10.07,131.21,461.12,471.19,243.75,497.46,112612.0,275406.0,0.40889450484012696
2026-02-13,0.5,10.83,-30.66,102.83,427.67,458.33,390.0,354.9,18048.0,193813.0,0.09312068849870751
2026-02-14,0.5,-42.23,-47.51,33.87,328.59,376.1,195.0,177.45,1428.0,70252.0,0.020326823435631726
2026-02-15,0.5,158.85,-55.69,-13.23,208.1,263.79,838.63,0.0,212.0,539198.0,0.00039317653255390415
2026-02-16,0.5,195.21,14.73,195.17,520.54,505.81,731.25,909.4,325178.0,282953.0,1.1492297307326658
2026-02-17,0.5,-8.96,22.01,161.53,413.41,391.41,838.63,1282.34,128482.0,50689.0,2.534711673144075
2026-02-18,0.5,-45.33,-60.48,-26.56,207.24,267.73,0.0,0.0,591.0,27996.0,0.02111015859408487
2026-02-19,0.5,-50.05,-58.51,-35.9,142.51,201.03,633.75,0.0,32340.0,6306.0,5.1284490960989535
2026-02-20,0.5,-50.0,-64.03,-50.04,33.43,97.46,204.88,0.0,10895.0,6051.0,1.8005288382085605
2026-02-21,0.5,21.31,-64.85,-52.92,41.85,106.69,-0.0,0.0,-278.0,211792.0,-0.0013126085971141498
2026-02-22,0.5,15.12,-28.91,106.06,409.87,438.77,0.0,763.15,-35917.0,216056.0,-0.16623930832747066
2026-02-23,0.5,106.77,-54.38,30.05,278.0,332.38,838.63,0.0,40540.0,347143.0,0.11678184494574283
2026-02-24,0.5,28.69,-47.47,58.51,274.4,321.86,838.63,1526.3,220365.0,74406.0,2.9616563180388678
2026-02-25,0.5,66.02,-60.3,-37.25,119.73,180.04,838.63,0.0,41071.0,271393.0,0.1513340432509313
2026-02-26,0.5,236.91,-22.3,115.65,360.39,382.69,838.63,1526.3,161771.0,97133.0,1.6654587009564206
2026-02-27,0.5,227.56,-50.15,57.69,391.18,441.33,195.0,0.0,-74290.0,375163.0,-0.1980205937152651
2026-02-28,0.5,217.54,-43.14,97.63,416.42,459.56,643.63,0.0,-182240.0,440326.0,-0.41387517430267573
2026-03-01,0.5,411.2,11.62,266.92,472.62,461.0,0.0,763.15,552985.0,21669.0,25.519636346854956
2026-03-02,0.5,19.94,-23.53,218.92,479.43,502.96,0.0,0.0,-260.0,265495.0,-0.0009793028117290345
2026-03-03,0.5,146.31,-46.21,42.12,356.92,403.13,838.63,0.0,40025.0,401710.0,0.09963655373279232
2026-03-04,0.5,327.65,-11.37,164.12,443.69,455.06,0.0,763.15,235401.0,164946.0,1.4271397912043942
2026-03-05,0.5,111.8,-31.14,134.69,456.74,487.88,0.0,0.0,-1457.0,323021.0,-0.004510542658217267
2026-03-06,0.5,367.51,-28.72,95.02,386.45,415.16,838.63,0.0,-282092.0,207048.0,-1.3624473552026584
2026-03-07,0.5,62.98,-27.63,196.24,476.32,503.95,0.0,763.15,149798.0,226298.0,0.6619501718972328
2026-03-08,0.5,181.48,-18.48,105.33,403.06,421.54,0.0,0.0,-2365.0,287107.0,-0.00823734705179602
2026-03-09,0.5,80.91,-11.86,120.74,356.63,368.49,696.43,633.75,50813.0,101417.0,0.5010303992427305
2026-03-10,0.5,149.94,-56.27,-0.55,235.74,292.01,838.63,0.0,35915.0,523096.0,0.06865852539495619
2026-03-11,0.5,339.18,-5.06,133.55,349.25,354.32,589.29,1299.4,349626.0,249197.0,1.4030104696284467
2026-03-12,0.5,-12.03,-49.36,21.21,308.77,358.13,0.0,0.0,157.0,125605.0,0.0012499502408343617
2026-03-13,0.5,210.82,-50.32,38.67,368.85,419.17,838.63,0.0,-25003.0,490585.0,-0.05096568382645209
2026-03-14,0.5,373.89,-2.5,227.26,504.79,507.29,838.63,763.15,163414.0,-142890.0,-1.1436349639582897
2026-03-15,0.5,322.58,15.79,261.85,484.54,468.76,0.0,0.0,-4203.0,456638.0,-0.009204227418655477
2026-03-16,0.5,41.61,64.01,272.32,530.01,466.0,0.0,763.15,164347.0,164508.0,0.9990213241909208
2026-03-17,0.5,196.14,-57.14,-33.21,200.33,257.47,838.63,0.0,-208985.0,567396.0,-0.36832300544945684
2026-03-18,0.5,120.09,-31.73,96.92,431.57,463.3,0.0,763.15,229668.0,309720.0,0.7415342890352576
2026-03-19,0.5,180.32,-32.83,77.47,380.47,413.3,838.63,0.0,39582.0,449492.0,0.08805940928870815
2026-03-20,0.5,122.4,21.03,234.3,504.75,483.72,0.0,763.15,313969.0,206542.0,1.5201218154176874
2026-03-21,0.5,-13.45,-26.51,75.62,338.65,365.16,838.63,763.15,64257.0,104658.0,0.6139712205469242
2026-03-22,0.5,322.63,-52.31,28.7,311.98,364.3,838.63,0.0,-157032.0,433793.0,-0.3619975426067272
2026-03-23,0.5,74.19,22.76,254.72,557.01,534.25,0.0,763.15,269422.0,131273.0,2.052379392563589
2026-03-24,0.5,62.7,-29.47,68.16,345.27,374.74,838.63,0.0,41114.0,331329.0,0.12408814199783297
2026-03-25,0.5,189.55,-4.75,149.01,457.45,462.2,780.0,709.8,323128.0,416792.0,0.7752739975815275
2026-03-26,0.5,389.23,42.05,221.06,491.73,449.68,838.63,763.15,509105.0,461338.0,1.1035401375997642
2026-03-27,0.5,450.4,57.61,275.29,624.27,566.66,0.0,763.15,463298.0,339334.0,1.3653155887709454
2026-03-28,0.5,323.76,46.53,254.73,560.29,513.76,0.0,0.0,-4219.0,46602.0,-0.09053259516758938
2026-03-29,0.5,287.65,-50.1,51.57,293.19,343.29,838.63,0.0,-242325.0,226968.0,-1.0676615205667759
2026-03-30,0.5,393.88,26.1,219.29,450.24,424.13,0.0,633.75,231064.0,277231.0,0.8334710043249132
2026-03-31,0.5,90.76,17.24,217.0,513.73,496.48,0.0,129.4,11036.0,303016.0,0.03642051904849909
2026-04-01,0.5,311.49,20.86,184.23,444.87,424.01,482.14,438.75,74709.0,313165.0,0.23856114189005795
2026-04-02,0.5,40.93,12.22,174.25,448.12,435.9,0.0,0.0,-533.0,142623.0,-0.003737125148117765
2026-04-03,0.5,76.77,-53.37,52.96,355.4,408.77,390.0,354.9,117826.0,388270.0,0.30346408427125454
2026-04-04,0.5,12.26,-28.49,82.21,352.07,380.56,803.57,731.25,91218.0,184104.0,0.4954699517663929
2026-04-05,0.5,71.19,-45.92,36.8,299.35,345.27,838.63,0.0,41004.0,366455.0,0.1118936840812651
2026-04-06,0.5,144.06,-15.9,110.8,410.7,426.59,838.63,763.15,346752.0,325634.0,1.064851950349165
2026-04-07,0.5,180.2,19.49,174.59,456.48,436.98,803.57,1494.4,458921.0,222430.0,2.0632153936069773
2026-04-08,0.5,39.25,-53.77,28.57,319.09,372.87,838.63,0.0,41727.0,193140.0,0.2160453557005281
2026-04-09,0.5,151.64,-10.21,148.64,449.62,459.83,0.0,763.15,201632.0,360684.0,0.5590267380865245
2026-04-10,0.5,185.0,-24.36,110.0,423.04,447.4,838.63,0.0,39521.0,656345.0,0.06021375953195347
2026-04-11,0.5,125.69,49.12,292.74,697.09,647.97,0.0,763.15,442907.0,162819.0,2.720241495157199
2026-04-12,0.5,109.56,-31.19,84.46,410.48,441.67,0.0,0.0,-1428.0,363781.0,-0.003925438656774268
2026-04-13,0.5,179.02,-37.65,100.48,408.35,446.0,838.63,0.0,-21359.0,255649.0,-0.08354814609092936
2026-04-14,0.5,270.87,10.75,226.92,468.39,457.64,0.0,763.15,323102.0,315924.0,1.0227206543345868
2026-04-15,0.5,26.18,22.09,180.41,489.02,466.93,696.43,633.75,109734.0,189631.0,0.5786712088213425
2026-04-16,0.5,161.68,-20.07,98.27,422.85,442.92,585.0,341.25,-133586.0,250819.0,-0.5325992050044056
2026-04-17,0.5,34.82,-26.23,133.92,484.62,510.85,0.0,191.1,-10338.0,345417.0,-0.029929042288017092
