date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,0.8,471.7,186.4,480.8,764.26,577.86,0.0,0.0,-6146.0,475018.0,-0.01293845706899528
2026-01-28,0.8,750.33,207.0,471.54,711.83,504.83,838.63,0.0,-482494.0,598879.0,-0.8056619116716398
2026-01-29,0.8,751.84,267.87,618.13,967.77,699.9,0.0,763.15,747813.0,666540.0,1.1219326672067693
2026-01-30,0.8,416.66,262.31,604.89,949.83,687.52,0.0,0.0,-5429.0,57067.0,-0.0951337901063662
2026-01-31,0.8,181.89,139.66,371.12,693.09,553.43,0.0,0.0,-2370.0,496746.0,-0.004771049993356766
2026-02-01,0.8,169.92,10.17,197.66,504.42,494.25,0.0,0.0,-2214.0,402819.0,-0.0054962650719057446
2026-02-02,0.8,186.67,58.89,261.92,584.91,526.02,0.0,0.0,-2432.0,228478.0,-0.010644350878421555
2026-02-03,0.8,67.73,-73.88,62.22,337.73,411.61,341.25,0.0,-73590.0,300875.0,-0.24458662235147485
2026-02-04,0.8,25.46,-10.97,117.18,387.75,398.71,0.0,310.54,42007.0,163337.0,0.2571799408584705
2026-02-05,0.8,348.31,-29.42,86.12,326.61,356.03,838.63,0.0,-39979.0,647996.0,-0.06169636849610183
2026-02-06,0.8,304.23,69.14,291.86,625.2,556.07,0.0,763.15,372676.0,124580.0,2.9914593032589503
2026-02-07,0.8,83.54,-30.0,93.91,383.03,413.02,341.25,0.0,15974.0,376042.0,0.04247929752527643
2026-02-08,0.8,71.13,44.21,233.93,539.51,495.29,0.0,310.54,-8393.0,133576.0,-0.06283314367850512
2026-02-09,0.8,-8.61,-57.22,32.5,308.89,366.11,0.0,0.0,112.0,185945.0,0.0006023286455672376
2026-02-10,0.8,178.38,-69.15,1.22,321.47,390.62,585.0,0.0,-120643.0,550067.0,-0.21932419141668197
2026-02-11,0.8,23.69,-24.29,127.35,457.51,481.8,0.0,0.0,-309.0,238868.0,-0.0012936014870137482
2026-02-12,0.8,107.33,-10.07,131.21,461.12,471.19,0.0,390.0,99026.0,275406.0,0.3595636986848507
2026-02-13,0.8,10.83,-30.66,102.83,427.67,458.33,0.0,142.35,8700.0,193813.0,0.04488862976167749
2026-02-14,0.8,-42.23,-47.51,33.87,328.59,376.1,0.0,0.0,550.0,70252.0,0.00782895860616068
2026-02-15,0.8,158.85,-55.69,-13.23,208.1,263.79,838.63,0.0,-13600.0,539198.0,-0.025222645484590075
2026-02-16,0.8,195.21,14.73,195.17,520.54,505.81,0.0,763.15,256928.0,282953.0,0.9080235940244493
2026-02-17,0.8,-8.96,22.01,161.53,413.41,391.41,0.0,0.0,117.0,50689.0,0.002308193099094478
