date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,1.0,471.7,186.4,480.8,764.26,577.86,0.0,0.0,-6146.0,475018.0,-0.01293845706899528
2026-01-28,1.0,750.33,207.0,471.54,711.83,504.83,0.0,0.0,-9777.0,598879.0,-0.016325501478595843
2026-01-29,1.0,751.84,267.87,618.13,967.77,699.9,0.0,0.0,-9796.0,666540.0,-0.014696792390554205
2026-01-30,1.0,416.66,262.31,604.89,949.83,687.52,0.0,0.0,-5429.0,57067.0,-0.0951337901063662
2026-01-31,1.0,181.89,139.66,371.12,693.09,553.43,0.0,0.0,-2370.0,496746.0,-0.004771049993356766
2026-02-01,1.0,169.92,10.17,197.66,504.42,494.25,0.0,0.0,-2214.0,402819.0,-0.0054962650719057446
2026-02-02,1.0,186.67,58.89,261.92,584.91,526.02,0.0,0.0,-2432.0,228478.0,-0.010644350878421555
2026-02-03,1.0,67.73,-73.88,62.22,337.73,411.61,195.0,0.0,-38900.0,300875.0,-0.12928957208142916
2026-02-04,1.0,25.46,-10.97,117.18,387.75,398.71,0.0,0.0,-332.0,163337.0,-0.0020326074312617473
2026-02-05,1.0,348.31,-29.42,86.12,326.61,356.03,643.63,0.0,-37461.0,647996.0,-0.05781054204038297
2026-02-06,1.0,304.23,69.14,291.86,625.2,556.07,0.0,763.15,372676.0,124580.0,2.9914593032589503
2026-02-07,1.0,83.54,-30.0,93.91,383.03,413.02,0.0,0.0,-1088.0,376042.0,-0.0028932938341993714
2026-02-08,1.0,71.13,44.21,233.93,539.51,495.29,0.0,0.0,-927.0,133576.0,-0.0069398694376235255
2026-02-09,1.0,-8.61,-57.22,32.5,308.89,366.11,0.0,0.0,112.0,185945.0,0.0006023286455672376
2026-02-10,1.0,178.38,-69.15,1.22,321.47,390.62,341.25,0.0,-88631.0,550067.0,-0.1611276444505851
2026-02-11,1.0,23.69,-24.29,127.35,457.51,481.8,0.0,0.0,-309.0,238868.0,-0.0012936014870137482
2026-02-12,1.0,107.33,-10.07,131.21,461.12,471.19,0.0,195.0,49301.0,275406.0,0.17901207671583044
