date,pred_native_15m,charge_window,discharge_window,charge_mwh,discharge_mwh,soc_end,gross,aux_cost,net,pf_gross,pf_aux_cost,pf_net
2026-03-07,False,01:00–18:00,02:45–24:00,1178.09,942.66,135.6,162440.0,821.0,161619.0,227119.0,821.0,226298.0
2026-03-08,False,00:00–17:00,02:30–24:00,1170.0,1194.1,0.0,304117.0,2365.0,301752.0,289472.0,2365.0,287107.0
2026-03-09,False,10:45–24:00,18:00–20:15,1200.0,328.85,800.0,50086.0,1054.0,49032.0,102471.0,1054.0,101417.0
2026-03-10,False,01:15–17:00,00:00–24:00,1043.27,1712.53,0.0,473004.0,1954.0,471051.0,525050.0,1954.0,523096.0
2026-03-11,False,11:30–24:00,16:45–21:15,1033.63,763.15,186.0,-152189.0,4419.0,-156609.0,253617.0,4419.0,249197.0
2026-03-12,False,00:00–15:30,02:15–08:15,1200.0,506.3,800.0,34386.0,-157.0,34543.0,125448.0,-157.0,125605.0
2026-03-13,False,02:30–17:00,00:00–14:15,1035.71,942.5,800.0,-153350.0,2747.0,-156097.0,493332.0,2747.0,490585.0
2026-03-14,False,09:00–17:00,00:45–23:00,999.34,1672.55,-0.0,400746.0,4872.0,395875.0,-138018.0,4872.0,-142890.0
2026-03-15,False,08:00–16:30,11:00–22:15,1052.91,958.15,0.0,44422.0,4203.0,40219.0,460841.0,4203.0,456638.0
2026-03-16,False,05:15–17:45,06:15–24:00,1200.0,1092.0,0.0,69391.0,542.0,68849.0,165050.0,542.0,164508.0
2026-03-17,False,00:00–17:15,04:45–07:00,1200.0,328.85,800.0,84081.0,2556.0,81525.0,569951.0,2556.0,567396.0
2026-03-18,False,08:00–16:30,01:00–22:15,1052.91,1721.3,-0.0,415436.0,1565.0,413871.0,311284.0,1565.0,309720.0
2026-03-19,False,00:00–16:00,02:30–23:30,1072.5,975.97,0.0,380244.0,2350.0,377894.0,451842.0,2350.0,449492.0
2026-03-20,False,07:45–17:45,09:45–22:30,1082.38,984.96,0.0,137802.0,1595.0,136207.0,208137.0,1595.0,206542.0
2026-03-21,False,04:00–24:00,09:45–21:45,1200.0,328.85,800.0,42070.0,-175.0,42246.0,104482.0,-175.0,104658.0
2026-03-22,False,08:00–21:00,03:00–24:00,1096.84,1761.28,0.0,441828.0,4204.0,437624.0,437997.0,4204.0,433793.0
2026-03-23,False,10:00–24:00,10:30–22:15,1049.88,777.94,186.0,33475.0,967.0,32509.0,132240.0,967.0,131273.0
2026-03-24,False,04:00–17:15,00:00–24:00,1200.0,1269.45,0.0,284599.0,817.0,283782.0,332146.0,817.0,331329.0
2026-03-25,False,05:00–16:00,07:00–23:00,1023.75,931.61,-0.0,305424.0,2470.0,302954.0,419262.0,2470.0,416792.0
2026-03-26,False,00:00–15:15,01:15–23:15,945.77,292.5,595.6,4837.0,5072.0,-235.0,466409.0,5072.0,461338.0
2026-03-27,False,08:00–22:00,01:00–24:00,1052.91,1526.3,0.0,334243.0,5869.0,328375.0,345203.0,5869.0,339334.0
2026-03-28,False,00:00–10:15,01:15–15:00,910.06,828.15,-0.0,19807.0,4219.0,15588.0,50821.0,4219.0,46602.0
2026-03-29,False,08:00–18:00,11:00–24:00,1200.0,1092.0,0.0,-77185.0,3748.0,-80933.0,230716.0,3748.0,226968.0
2026-03-30,False,00:00–14:00,02:15–23:15,1179.88,1073.69,-0.0,4402.0,5132.0,-731.0,282363.0,5132.0,277231.0
2026-03-31,False,05:30–17:00,11:00–24:00,1200.0,1092.0,0.0,266921.0,1183.0,265738.0,304199.0,1183.0,303016.0
2026-04-01,False,08:00–17:15,10:15–24:00,1121.25,1020.34,0.0,236348.0,4059.0,232289.0,317224.0,4059.0,313165.0
2026-04-02,False,00:00–24:00,03:00–22:00,1200.0,328.85,800.0,23695.0,533.0,23161.0,143156.0,533.0,142623.0
2026-04-03,False,02:30–17:00,00:00–23:00,1007.56,1680.03,0.0,350280.0,1000.0,349280.0,389270.0,1000.0,388270.0
2026-04-04,False,05:15–16:30,08:30–23:30,1200.0,1092.0,0.0,123525.0,160.0,123366.0,184264.0,160.0,184104.0
2026-04-05,False,03:00–17:15,05:00–24:00,1200.0,1092.0,0.0,279627.0,928.0,278700.0,367383.0,928.0,366455.0
2026-04-06,False,00:00–16:15,01:15–23:00,1017.2,925.65,0.0,219514.0,1877.0,217637.0,327511.0,1877.0,325634.0
2026-04-07,False,08:00–24:00,18:15–20:30,1200.0,328.85,800.0,-29837.0,2348.0,-32185.0,224778.0,2348.0,222430.0
2026-04-08,False,03:15–16:15,00:00–23:15,1140.77,1801.25,0.0,98232.0,511.0,97721.0,193651.0,511.0,193140.0
2026-04-09,False,00:00–16:15,03:00–23:00,1200.0,1092.0,0.0,107703.0,1976.0,105727.0,362660.0,1976.0,360684.0
2026-04-10,False,00:00–16:45,01:15–23:15,1194.16,1086.69,0.0,470084.0,2411.0,467674.0,658756.0,2411.0,656345.0
2026-04-11,False,06:30–18:00,09:15–11:30,1200.0,328.85,800.0,14650.0,1638.0,13013.0,164456.0,1638.0,162819.0
2026-04-12,False,01:30–16:00,00:00–23:00,1189.29,1845.4,0.0,193889.0,1428.0,192461.0,365209.0,1428.0,363781.0
2026-04-13,False,00:45–17:00,02:15–23:00,1200.0,1092.0,-0.0,116825.0,2333.0,114493.0,257982.0,2333.0,255649.0
2026-04-14,False,08:00–16:30,09:45–22:30,999.34,909.4,0.0,169574.0,3529.0,166045.0,319453.0,3529.0,315924.0
2026-04-15,False,07:15–23:30,10:00–22:00,1200.0,342.01,786.2,18589.0,341.0,18248.0,189972.0,341.0,189631.0
2026-04-16,False,00:45–17:15,02:45–22:00,1120.95,1770.05,-0.0,252405.0,2107.0,250298.0,252926.0,2107.0,250819.0
2026-04-17,False,00:00–22:45,02:00–24:00,1200.0,1092.0,0.0,122058.0,454.0,121605.0,345871.0,454.0,345417.0
