date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,0.4,471.7,575.77,711.1,886.45,310.68,838.63,763.15,249432.0,475018.0,0.525100101469839
2026-01-28,0.4,750.33,324.21,430.59,578.38,254.17,1200.0,328.85,-505048.0,598879.0,-0.8433222737815151
2026-01-29,0.4,751.84,426.84,550.54,731.94,305.09,341.25,1073.69,881426.0,666540.0,1.3223902541482881
2026-01-30,0.4,416.66,341.71,471.5,624.39,282.68,633.75,576.71,76791.0,57067.0,1.3456288222615522
2026-01-31,0.4,181.89,121.93,202.38,299.24,177.31,984.88,536.25,150024.0,496746.0,0.30201350388327236
2026-02-01,0.4,169.92,34.15,119.75,206.33,172.17,838.63,1123.14,446771.0,402814.0,1.1091248069828754
2026-02-02,0.4,186.67,159.04,265.97,420.68,261.64,838.63,763.15,139850.0,228478.0,0.6120939433993645
2026-02-03,0.4,67.73,-28.58,37.09,148.03,176.61,838.63,390.0,41943.0,300875.0,0.13940340673036974
2026-02-04,0.4,25.46,-3.28,59.68,166.29,169.57,838.63,373.15,121430.0,163337.0,0.7434322902955239
2026-02-05,0.4,348.31,262.14,320.56,407.94,145.8,838.63,1526.3,730899.0,647996.0,1.127937518132828
2026-02-06,0.4,304.23,233.03,327.92,442.02,208.99,321.43,292.5,-29747.0,124580.0,-0.23877829507144005
2026-02-07,0.4,83.54,8.75,72.09,161.65,152.9,838.63,763.15,272146.0,376042.0,0.7237117130533292
2026-02-08,0.4,71.13,37.56,103.92,190.76,153.2,750.0,682.5,90852.0,133576.0,0.6801521231358927
2026-02-09,0.4,-8.61,-59.6,-10.87,59.13,118.73,838.63,0.0,8077.0,185945.0,0.043437575627201595
2026-02-10,0.4,178.38,130.49,159.73,237.77,107.27,838.63,1526.3,467018.0,554268.0,0.8425851754025129
2026-02-11,0.4,23.69,4.1,64.54,176.67,172.57,838.63,763.15,96144.0,233546.0,0.4116705060245091
2026-02-12,0.4,107.33,54.8,123.11,242.9,188.1,838.63,763.15,67023.0,275406.0,0.24336071109561883
2026-02-13,0.4,10.83,-25.19,34.06,136.94,162.13,838.63,763.15,73190.0,193813.0,0.37763204738588224
2026-02-14,0.4,-42.23,-5.27,20.89,78.39,83.66,1179.88,310.54,51718.0,70252.0,0.7361783294425781
2026-02-15,0.4,158.85,216.92,233.38,259.29,42.37,838.63,1526.3,463102.0,539198.0,0.858871880088576
2026-02-16,0.4,195.21,210.36,273.13,375.17,164.82,838.63,763.15,234774.0,282953.0,0.8297279053411697
2026-02-17,0.4,-8.96,30.0,88.11,160.62,130.62,984.88,633.75,17673.0,50689.0,0.34865552684014284
2026-02-18,0.4,-45.33,46.98,58.19,162.14,115.16,920.89,1100.5,13485.0,27996.0,0.4816759537076725
2026-02-19,0.4,-50.05,-20.75,-16.67,-2.79,17.96,1200.0,328.85,44096.0,6306.0,6.992705359974627
2026-02-20,0.4,-50.0,-9.1,-6.43,70.34,79.44,747.5,1443.38,-34142.0,6051.0,-5.642373161460916
2026-02-21,0.4,21.31,-5.27,-3.98,56.44,61.7,953.99,446.22,139673.0,211808.0,0.6594321272095482
2026-02-22,0.4,15.12,101.3,161.91,258.69,157.39,838.63,1185.05,141496.0,216056.0,0.6549042840744992
2026-02-23,0.4,106.77,98.73,130.99,210.23,111.5,838.63,763.15,241814.0,347143.0,0.6965832524348755
2026-02-24,0.4,28.69,64.15,105.24,210.04,145.89,1200.0,328.85,42440.0,74406.0,0.5703841088084294
2026-02-25,0.4,66.02,96.22,97.34,149.2,52.98,936.13,1615.03,256922.0,271393.0,0.9466788015903137
2026-02-26,0.4,236.91,258.78,320.77,486.81,228.03,195.0,177.45,-6542.0,97133.0,-0.06735095178775494
2026-02-27,0.4,227.56,183.64,203.4,325.36,141.73,838.63,763.15,-236719.0,375163.0,-0.6309764022571522
2026-02-28,0.4,217.54,151.96,166.87,318.46,166.5,1200.0,1092.0,-30858.0,440326.0,-0.07007989535026321
2026-03-01,0.4,411.2,244.32,315.52,412.72,168.41,585.0,532.35,-11189.0,21669.0,-0.5163597766394389
2026-03-02,0.4,19.94,-47.94,20.71,145.03,192.97,1082.38,221.81,42327.0,265495.0,0.15942673120021092
2026-03-03,0.4,146.31,121.36,129.4,226.36,105.0,838.63,1526.3,445058.0,401710.0,1.1079086903487592
2026-03-04,0.4,327.65,204.05,270.37,381.04,176.99,818.57,523.09,-106339.0,164946.0,-0.6446897772604367
2026-03-05,0.4,111.8,139.0,212.81,325.77,186.77,838.63,563.06,208654.0,323021.0,0.6459456196346367
2026-03-06,0.4,367.51,286.64,368.54,486.97,200.33,608.34,975.49,203668.0,207048.0,0.9836752830261581
2026-03-07,0.4,62.98,23.51,99.53,188.82,165.31,910.06,503.75,140713.0,226298.0,0.6218039929650284
2026-03-08,0.4,181.48,152.31,208.6,288.87,136.56,838.63,1087.55,367297.0,287107.0,1.2793035349190371
2026-03-09,0.4,80.91,76.31,137.08,216.63,140.33,1200.0,328.85,49783.0,101417.0,0.49087431101294654
2026-03-10,0.4,149.94,213.95,250.05,357.44,143.49,999.34,1672.55,442846.0,523096.0,0.8465864774343524
2026-03-11,0.4,339.18,180.02,238.29,315.83,135.81,949.82,864.34,-100943.0,249197.0,-0.40507309478043474
2026-03-12,0.4,-12.03,-78.76,-11.24,135.76,214.53,838.63,0.0,42691.0,125605.0,0.33988296644241867
2026-03-13,0.4,210.82,95.01,143.19,257.73,162.72,146.25,133.09,-18300.0,490585.0,-0.03730240427245024
2026-03-14,0.4,373.89,477.37,571.18,740.3,262.93,838.63,1526.3,385130.0,-142890.0,-2.6952900832808453
2026-03-15,0.4,322.58,267.36,335.35,425.22,157.86,838.63,763.15,-59899.0,456638.0,-0.13117392770641076
2026-03-16,0.4,41.61,49.24,133.9,216.28,167.04,838.63,763.15,71500.0,164508.0,0.4346293189388966
2026-03-17,0.4,196.14,45.47,52.7,167.92,122.45,1200.0,328.85,30816.0,567396.0,0.05431127466531312
2026-03-18,0.4,120.09,101.36,165.75,259.36,158.0,838.63,1201.9,343859.0,309720.0,1.110225364845667
2026-03-19,0.4,180.32,207.23,270.47,366.33,159.1,910.06,1152.55,468457.0,449492.0,1.0421920746086692
2026-03-20,0.4,122.4,73.43,148.16,246.13,172.7,677.14,616.2,70609.0,206542.0,0.34186267199891546
2026-03-21,0.4,-13.45,-73.69,-26.45,47.46,121.15,838.63,0.0,41583.0,104658.0,0.3973227082497277
2026-03-22,0.4,322.63,262.87,289.14,359.68,96.81,926.25,1606.04,433137.0,433793.0,0.9984877579859518
2026-03-23,0.4,74.19,94.12,159.89,251.15,157.03,874.34,795.65,64972.0,131273.0,0.4949380299071401
2026-03-24,0.4,62.7,26.25,71.48,162.06,135.81,838.63,763.15,232552.0,331329.0,0.7018763826891096
2026-03-25,0.4,189.55,164.64,217.7,310.55,145.91,838.63,763.15,326658.0,416792.0,0.7837434499702489
2026-03-26,0.4,389.23,209.7,261.29,363.64,153.95,984.88,133.09,-113779.0,461338.0,-0.24662828555202476
2026-03-27,0.4,450.4,464.09,533.6,652.79,188.71,838.63,1526.3,545300.0,339334.0,1.6069713026104075
2026-03-28,0.4,323.76,314.78,385.46,487.31,172.53,0.0,0.0,-4219.0,46602.0,-0.09053259516758938
2026-03-29,0.4,287.65,151.69,235.22,329.59,177.9,945.77,860.65,-79969.0,226968.0,-0.3523360121250573
2026-03-30,0.4,393.88,195.89,266.62,331.76,135.86,838.63,763.15,-93838.0,277231.0,-0.3384830700751359
2026-03-31,0.4,90.76,114.26,189.22,262.37,148.11,838.63,763.15,262821.0,303016.0,0.8673502389312776
2026-04-01,0.4,311.49,118.21,179.01,264.05,145.84,1200.0,1092.0,222746.0,313165.0,0.711273609758434
2026-04-02,0.4,40.93,26.87,83.29,154.26,127.39,984.88,133.09,39118.0,142623.0,0.27427553760613643
2026-04-03,0.4,76.77,78.23,99.96,211.2,132.98,0.0,763.15,347610.0,388270.0,0.8952790583872048
2026-04-04,0.4,12.26,2.24,61.59,156.15,153.91,838.63,763.15,99587.0,184104.0,0.5409279537652631
2026-04-05,0.4,71.19,122.99,145.25,216.37,93.38,838.63,763.15,256833.0,366455.0,0.7008582227012866
2026-04-06,0.4,144.06,120.39,169.43,239.02,118.63,910.06,828.15,204271.0,325634.0,0.6273024315642716
2026-04-07,0.4,180.2,37.25,90.85,165.36,128.11,1200.0,328.85,-14398.0,222430.0,-0.06473047700400125
2026-04-08,0.4,39.25,36.44,87.54,186.79,150.35,0.0,763.15,133816.0,193140.0,0.6928445687066377
2026-04-09,0.4,151.64,31.9,96.33,185.05,153.15,945.77,860.65,150395.0,360684.0,0.4169716427676304
2026-04-10,0.4,185.0,29.78,94.71,174.11,144.33,838.63,763.15,441426.0,656345.0,0.6725517829799876
2026-04-11,0.4,125.69,-50.15,24.57,175.28,225.43,838.63,0.0,40171.0,162819.0,0.24672181993501988
2026-04-12,0.4,109.56,71.56,117.72,200.24,128.68,838.63,1526.3,276405.0,363781.0,0.7598115349619688
2026-04-13,0.4,179.02,75.73,127.45,229.36,153.64,936.13,851.88,151320.0,255649.0,0.5919053076679354
2026-04-14,0.4,270.87,98.12,153.18,248.51,150.39,838.63,763.15,28956.0,315924.0,0.09165495498917461
2026-04-15,0.4,26.18,-8.77,51.47,141.92,150.69,838.63,0.0,41880.0,189631.0,0.22084996651391386
2026-04-16,0.4,161.68,75.74,115.75,191.7,115.96,696.43,1396.9,291071.0,250819.0,1.1604822601158604
2026-04-17,0.4,34.82,-4.69,37.61,127.22,131.91,838.63,763.15,140621.0,345417.0,0.4071050353630539
