date,pred_native_15m,charge_window,discharge_window,charge_mwh,discharge_mwh,soc_end,gross,aux_cost,net,pf_gross,pf_aux_cost,pf_net
2026-03-07,False,01:15–24:00,05:45–22:00,1200.0,350.79,777.0,8819.0,821.0,7998.0,227119.0,821.0,226298.0
2026-03-08,False,09:45–17:00,01:30–24:00,926.25,1584.1,0.0,491631.0,2365.0,489267.0,289472.0,2365.0,287107.0
2026-03-09,False,09:00–24:00,17:30–19:45,1200.0,328.85,800.0,58641.0,1054.0,57586.0,102471.0,1054.0,101417.0
2026-03-10,False,09:30–17:00,03:00–23:30,945.77,1623.8,0.0,453010.0,1954.0,451056.0,525050.0,1954.0,523096.0
2026-03-11,False,11:30–16:30,16:45–21:15,838.63,763.15,-0.0,-154512.0,4419.0,-158931.0,253617.0,4419.0,249197.0
2026-03-12,False,01:30–24:00,02:15–21:00,1200.0,328.85,800.0,59433.0,-157.0,59589.0,125448.0,-157.0,125605.0
2026-03-13,False,01:15–24:00,00:00–23:00,1200.0,1092.0,800.0,-191905.0,2747.0,-194652.0,493332.0,2747.0,490585.0
2026-03-14,False,05:15–17:00,00:30–22:15,1035.06,1705.05,-0.0,399280.0,4872.0,394408.0,-138018.0,4872.0,-142890.0
2026-03-15,False,00:00–16:30,03:45–22:00,1106.49,1006.9,-0.0,-23578.0,4203.0,-27781.0,460841.0,4203.0,456638.0
2026-03-16,False,03:45–17:15,05:45–23:00,1200.0,1092.0,-0.0,64589.0,542.0,64047.0,165050.0,542.0,164508.0
2026-03-17,False,00:30–18:00,05:15–12:15,1200.0,328.85,800.0,142419.0,2556.0,139863.0,569951.0,2556.0,567396.0
2026-03-18,False,08:45–24:00,01:45–22:00,1140.77,1038.1,800.0,258355.0,1565.0,256791.0,311284.0,1565.0,309720.0
2026-03-19,False,08:15–16:00,00:30–23:15,975.0,1650.4,0.0,522937.0,2350.0,520588.0,451842.0,2350.0,449492.0
2026-03-20,False,00:00–18:00,01:15–23:15,1200.0,1092.0,0.0,124198.0,1595.0,122604.0,208137.0,1595.0,206542.0
2026-03-21,False,02:30–24:00,04:00–21:15,1200.0,328.85,800.0,35069.0,-175.0,35244.0,104482.0,-175.0,104658.0
2026-03-22,False,07:45–22:15,03:00–24:00,1200.0,1855.15,0.0,411272.0,4204.0,407068.0,437997.0,4204.0,433793.0
2026-03-23,False,08:30–22:30,10:45–24:00,1125.0,1023.75,0.0,64722.0,967.0,63755.0,132240.0,967.0,131273.0
2026-03-24,False,04:45–17:00,06:15–21:30,1082.38,709.31,289.0,131490.0,817.0,130673.0,332146.0,817.0,331329.0
2026-03-25,False,08:00–24:00,00:00–20:30,1200.0,842.89,550.1,215403.0,2470.0,212933.0,419262.0,2470.0,416792.0
2026-03-26,False,08:45–24:00,00:00–22:15,1189.52,1207.26,419.3,415803.0,5072.0,410731.0,466409.0,5072.0,461338.0
2026-03-27,False,00:00–15:00,02:30–22:00,1200.0,1491.96,-0.0,397341.0,5869.0,391473.0,345203.0,5869.0,339334.0
2026-03-28,False,04:45–09:45,10:00–14:30,838.63,763.15,0.0,-3811.0,4219.0,-8030.0,50821.0,4219.0,46602.0
2026-03-29,False,00:00–17:00,03:30–22:30,1200.0,1092.0,0.0,-15650.0,3748.0,-19399.0,230716.0,3748.0,226968.0
2026-03-30,False,09:00–16:30,10:15–23:00,936.13,851.88,0.0,-144778.0,5132.0,-149910.0,282363.0,5132.0,277231.0
2026-03-31,False,04:00–16:00,05:15–24:00,1096.84,998.13,0.0,252379.0,1183.0,251197.0,304199.0,1183.0,303016.0
2026-04-01,False,03:00–17:15,04:45–23:00,1200.0,1092.0,0.0,242023.0,4059.0,237965.0,317224.0,4059.0,313165.0
2026-04-02,False,09:00–24:00,18:00–20:15,1200.0,328.85,800.0,114170.0,533.0,113637.0,143156.0,533.0,142623.0
2026-04-03,False,03:15–17:00,00:00–23:15,1033.63,1703.75,0.0,353077.0,1000.0,352077.0,389270.0,1000.0,388270.0
2026-04-04,False,03:00–24:00,04:15–21:30,1200.0,455.0,667.8,103863.0,160.0,103703.0,184264.0,160.0,184104.0
2026-04-05,False,09:00–17:00,00:00–24:00,936.13,1488.88,0.0,316584.0,928.0,315656.0,367383.0,928.0,366455.0
2026-04-06,False,08:00–16:15,11:00–22:15,1023.75,931.61,0.0,200358.0,1877.0,198481.0,327511.0,1877.0,325634.0
2026-04-07,False,07:30–24:00,11:00–20:00,1200.0,638.9,475.0,-19278.0,2348.0,-21626.0,224778.0,2348.0,222430.0
2026-04-08,False,03:30–15:30,00:00–22:30,1189.52,1535.57,0.0,130701.0,511.0,130190.0,193651.0,511.0,193140.0
2026-04-09,False,00:00–17:00,01:45–24:00,1200.0,1092.0,0.0,187977.0,1976.0,186001.0,362660.0,1976.0,360684.0
2026-04-10,False,00:30–16:00,02:00–23:00,978.27,890.23,0.0,372204.0,2411.0,369793.0,658756.0,2411.0,656345.0
2026-04-11,False,09:45–24:00,14:45–23:00,1200.0,328.85,800.0,38078.0,1638.0,36441.0,164456.0,1638.0,162819.0
2026-04-12,False,04:00–15:00,00:00–21:30,1017.86,1689.4,0.0,261335.0,1428.0,259908.0,365209.0,1428.0,363781.0
2026-04-13,False,01:15–15:00,03:00–22:00,1114.7,1014.38,0.0,116028.0,2333.0,113696.0,257982.0,2333.0,255649.0
2026-04-14,False,02:00–17:00,03:45–23:00,1082.38,984.96,0.0,73554.0,3529.0,70024.0,319453.0,3529.0,315924.0
2026-04-15,False,08:00–19:00,11:00–24:00,1200.0,523.85,595.6,102684.0,341.0,102343.0,189972.0,341.0,189631.0
2026-04-16,False,00:00–23:30,02:00–21:30,1200.0,1396.9,276.0,222176.0,2107.0,220070.0,252926.0,2107.0,250819.0
2026-04-17,False,01:00–17:00,01:45–22:00,1200.0,1355.25,0.0,198647.0,454.0,198193.0,345871.0,454.0,345417.0
