date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,0.3,471.7,680.39,769.99,836.48,156.09,838.63,763.15,340552.0,475018.0,0.716924411285467
2026-01-28,0.3,750.33,435.94,491.05,516.3,80.36,1200.0,390.0,-504207.0,598879.0,-0.8419179834323794
2026-01-29,0.3,751.84,487.0,546.77,582.1,95.11,1200.0,1234.35,162182.0,666540.0,0.24331923065382421
2026-01-30,0.3,416.66,446.88,498.38,528.55,81.67,780.0,1269.45,344989.0,57067.0,6.045332679131547
2026-01-31,0.3,181.89,212.74,240.25,285.72,72.99,838.63,763.15,232833.0,496746.0,0.46871640637267337
2026-02-01,0.3,169.92,36.68,67.73,100.17,63.49,838.63,763.15,325679.0,402819.0,0.8084995990755153
2026-02-02,0.3,186.67,238.44,272.69,311.49,73.05,1017.2,925.65,155052.0,228478.0,0.6786298899675243
2026-02-03,0.3,67.73,-34.72,-11.45,26.47,61.18,1200.0,438.75,17376.0,300875.0,0.05775155795596178
2026-02-04,0.3,25.46,41.29,73.99,102.96,61.67,1052.91,1238.25,219651.0,163337.0,1.344771852060464
2026-02-05,0.3,348.31,267.73,300.62,329.33,61.6,910.71,1201.9,631873.0,647996.0,0.9751186735720591
2026-02-06,0.3,304.23,363.86,399.2,430.03,66.17,877.5,798.53,-8915.0,124580.0,-0.07156044308877829
2026-02-07,0.3,83.54,40.62,63.33,93.82,53.2,1150.41,1046.88,293502.0,376042.0,0.7805032416591764
2026-02-08,0.3,71.13,71.18,93.97,126.86,55.68,838.63,763.15,97670.0,133576.0,0.7311942265077559
2026-02-09,0.3,-8.61,-31.55,-3.33,26.57,58.12,1200.0,328.85,28663.0,185945.0,0.15414773185619404
2026-02-10,0.3,178.38,122.12,153.27,184.77,62.65,984.88,1659.39,442011.0,550067.0,0.8035584756038809
2026-02-11,0.3,23.69,20.84,46.06,76.3,55.47,945.77,860.65,144576.0,238868.0,0.6052547850695782
2026-02-12,0.3,107.33,113.46,132.39,166.52,53.06,1052.91,958.15,104292.0,275406.0,0.378684560249232
2026-02-13,0.3,10.83,9.3,43.0,71.27,61.97,910.06,828.15,80585.0,193813.0,0.4157873826833081
2026-02-14,0.3,-42.23,5.19,30.55,64.42,59.22,1082.38,221.81,43480.0,70252.0,0.6189147639924842
2026-02-15,0.3,158.85,174.46,205.17,235.93,61.47,838.63,1526.3,492783.0,539198.0,0.9139184492524082
2026-02-16,0.3,195.21,283.14,320.61,361.65,78.51,984.88,896.24,215491.0,282953.0,0.7615787781009566
2026-02-17,0.3,-8.96,62.8,88.62,120.52,57.72,838.63,763.15,3891.0,50689.0,0.07676221665450098
2026-02-18,0.3,-45.33,19.93,46.11,78.25,58.32,1200.0,1072.99,21539.0,27996.0,0.7693599085583654
