date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,0.7,471.7,680.39,769.99,836.48,156.09,838.63,763.15,340552.0,475018.0,0.716924411285467
2026-01-28,0.7,750.33,435.94,491.05,516.3,80.36,1200.0,341.25,-544135.0,598879.0,-0.9085892141818297
2026-01-29,0.7,751.84,487.0,546.77,582.1,95.11,1200.0,1121.25,-13829.0,666540.0,-0.020747442013982657
2026-01-30,0.7,416.66,446.88,498.38,528.55,81.67,506.79,1182.68,446467.0,57067.0,7.8235582736082145
2026-01-31,0.7,181.89,212.74,240.25,285.72,72.99,838.63,763.15,236899.0,496746.0,0.47690167610811157
2026-02-01,0.7,169.92,36.68,67.73,100.17,63.49,838.63,763.15,327798.0,402819.0,0.813760026215248
2026-02-02,0.7,186.67,238.44,272.69,311.49,73.05,838.63,763.15,151915.0,228478.0,0.6648999028352839
2026-02-03,0.7,67.73,-34.72,-11.45,26.47,61.18,1200.0,341.25,5101.0,300875.0,0.01695388450353137
2026-02-04,0.7,25.46,41.29,73.99,102.96,61.67,838.63,750.75,182975.0,163337.0,1.1202299540214404
2026-02-05,0.7,348.31,267.73,300.62,329.33,61.6,838.63,1526.3,765461.0,647996.0,1.1812742671251057
2026-02-06,0.7,304.23,363.86,399.2,430.03,66.17,877.5,798.53,-8915.0,124580.0,-0.07156044308877829
2026-02-07,0.7,83.54,40.62,63.33,93.82,53.2,838.63,763.15,279296.0,376042.0,0.7427255466144739
2026-02-08,0.7,71.13,71.18,93.97,126.86,55.68,838.63,763.15,97670.0,133576.0,0.7311942265077559
2026-02-09,0.7,-8.61,-31.55,-3.33,26.57,58.12,1135.71,270.35,16429.0,185945.0,0.08835408319664417
2026-02-10,0.7,178.38,122.12,153.27,184.77,62.65,838.63,1526.3,432079.0,550067.0,0.7855024933326303
2026-02-11,0.7,23.69,20.84,46.06,76.3,55.47,838.63,763.15,144093.0,238868.0,0.6032327477937606
2026-02-12,0.7,107.33,113.46,132.39,166.52,53.06,945.77,860.65,88950.0,275406.0,0.3229777129038583
2026-02-13,0.7,10.83,9.3,43.0,71.27,61.97,838.63,763.15,80590.0,193813.0,0.41581318074638957
2026-02-14,0.7,-42.23,5.19,30.55,64.42,59.22,1033.63,177.45,43260.0,70252.0,0.6157831805500199
2026-02-15,0.7,158.85,174.46,205.17,235.93,61.47,838.63,1526.3,493634.0,539198.0,0.9154967192014807
2026-02-16,0.7,195.21,283.14,320.61,361.65,78.51,910.06,828.15,218110.0,282953.0,0.7708347322700236
2026-02-17,0.7,-8.96,62.8,88.62,120.52,57.72,838.63,763.15,3891.0,50689.0,0.07676221665450098
2026-02-18,0.7,-45.33,19.93,46.11,78.25,58.32,1200.0,1072.5,21522.0,27996.0,0.7687526789541363
2026-02-19,0.7,-50.05,-36.22,-15.39,11.42,47.64,817.2,195.0,31648.0,6306.0,5.018712337456391
2026-02-20,0.7,-50.0,-36.05,-3.12,20.73,56.78,214.29,763.15,-26792.0,6051.0,-4.42769790117336
2026-02-21,0.7,21.31,-33.87,-8.24,17.76,51.63,838.63,0.0,41654.0,211792.0,0.196674095338823
2026-02-22,0.7,15.12,145.2,180.97,215.33,70.13,838.63,1526.3,124434.0,216056.0,0.575934017106676
2026-02-23,0.7,106.77,91.14,111.69,137.65,46.51,936.13,851.88,258517.0,347143.0,0.744698870494292
2026-02-24,0.7,28.69,55.18,79.69,105.16,49.98,1200.0,328.85,57907.0,74406.0,0.7782571298013601
2026-02-25,0.7,66.02,69.18,100.67,131.66,62.48,428.57,1153.15,248429.0,271393.0,0.9153847004160018
2026-02-26,0.7,236.91,210.5,250.7,284.57,74.07,838.63,763.15,-56503.0,97133.0,-0.5817075556196143
2026-02-27,0.7,227.56,110.14,139.38,172.23,62.09,1200.0,457.06,-347186.0,375163.0,-0.9254270810287795
2026-02-28,0.7,217.54,151.4,191.23,229.23,77.83,677.14,1251.14,118487.0,440326.0,0.2690892656804277
2026-03-01,0.7,411.2,293.28,341.41,377.01,83.73,642.86,585.0,-125324.0,21669.0,-5.783561770270894
2026-03-02,0.7,19.94,-0.98,34.8,60.76,61.73,984.88,133.09,37104.0,265495.0,0.13975404433228497
2026-03-03,0.7,146.31,121.39,152.3,181.56,60.17,838.63,1526.3,363198.0,401710.0,0.904129844912997
