date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-03-29,0.0,287.65,240.61,268.69,306.99,66.38,1200.0,1402.54,3104.0,226968.0,0.013675936695921893
2026-03-30,0.0,393.88,231.56,256.02,287.07,55.51,856.49,779.4,-120464.0,277231.0,-0.4345257204280907
2026-03-31,0.0,90.76,123.56,163.63,197.38,73.82,981.49,893.15,259215.0,303016.0,0.8554498772342054
2026-04-01,0.0,311.49,172.73,203.48,238.7,65.97,999.34,909.4,223807.0,313165.0,0.7146616001149554
2026-04-02,0.0,40.93,39.71,65.67,97.88,58.17,1200.0,328.85,69802.0,142623.0,0.4894161530748897
2026-04-03,0.0,76.77,117.05,154.5,197.32,80.27,1050.36,1718.98,352152.0,388270.0,0.9069771035619543
2026-04-04,0.0,12.26,12.69,45.72,72.61,59.92,1023.81,931.66,140976.0,184104.0,0.765741102854908
2026-04-05,0.0,71.19,79.33,104.75,131.36,52.03,1052.91,958.15,241666.0,366455.0,0.6594697848303339
2026-04-06,0.0,144.06,138.69,165.4,192.25,53.56,856.49,779.4,201056.0,325634.0,0.6174293839095426
2026-04-07,0.0,180.2,84.78,106.73,141.77,56.98,1200.0,731.25,30261.0,222430.0,0.13604729577844715
2026-04-08,0.0,39.25,63.8,94.84,136.62,72.83,1200.0,1452.75,110919.0,193140.0,0.5742932587760174
2026-04-09,0.0,151.64,74.28,96.03,134.34,60.06,1200.0,1092.0,85261.0,360684.0,0.23638697585698284
2026-04-10,0.0,185.0,39.91,72.49,102.51,62.6,1002.74,912.49,376565.0,656345.0,0.5737302790453191
2026-04-11,0.0,125.69,8.92,35.93,63.31,54.39,1200.0,328.85,22210.0,162819.0,0.1364091414392669
2026-04-12,0.0,109.56,94.08,128.46,163.45,69.37,984.88,1659.39,250775.0,363781.0,0.689357058230089
2026-04-13,0.0,179.02,99.02,126.27,158.61,59.59,1131.13,1029.33,150887.0,255649.0,0.5902115791573603
2026-04-14,0.0,270.87,98.5,128.24,158.09,59.59,1100.24,1001.21,184680.0,315924.0,0.5845709727656019
2026-04-15,0.0,26.18,16.56,44.49,74.58,58.02,1200.0,328.85,-14953.0,189631.0,-0.07885314110034752
2026-04-16,0.0,161.68,116.06,150.74,187.56,71.5,1106.49,1770.05,309852.0,250819.0,1.2353609575032194
2026-04-17,0.0,34.82,25.58,56.12,93.67,68.09,1200.0,1092.0,186330.0,345417.0,0.5394349438504764
