date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,1.0,471.7,505.02,711.1,909.52,404.5,97.5,88.73,45356.0,475018.0,0.09548269749777903
2026-01-28,1.0,750.33,245.42,430.59,598.8,353.38,97.5,0.0,-47263.0,598879.0,-0.07891911387776161
2026-01-29,1.0,751.84,305.35,550.54,795.29,489.93,0.0,88.73,83215.0,666540.0,0.12484622078194857
2026-01-30,1.0,416.66,231.69,471.5,712.96,481.26,0.0,0.0,-5429.0,57067.0,-0.0951337901063662
2026-01-31,1.0,181.89,40.35,202.38,427.76,387.4,0.0,0.0,-2370.0,496746.0,-0.004771049993356766
2026-02-01,1.0,169.92,-11.49,119.75,334.49,345.98,838.63,0.0,23333.0,402819.0,0.05792427864624062
2026-02-02,1.0,186.67,123.85,265.97,492.06,368.21,0.0,763.15,315794.0,228478.0,1.3821637094162238
2026-02-03,1.0,67.73,-58.17,37.09,229.95,288.13,0.0,0.0,-883.0,300875.0,-0.002934773577066888
2026-02-04,1.0,25.46,-30.03,59.68,249.07,279.1,838.63,0.0,-8125.0,163337.0,-0.049743781262053303
2026-02-05,1.0,348.31,239.68,320.56,488.9,249.22,838.63,1526.3,760502.0,647996.0,1.1736214421076674
2026-02-06,1.0,304.23,172.02,327.92,561.26,389.25,0.0,0.0,-3964.0,124580.0,-0.031818911542783754
2026-02-07,1.0,83.54,-14.64,72.09,274.48,289.12,375.0,341.25,121174.0,376042.0,0.3222352822291127
2026-02-08,1.0,71.13,-28.89,103.92,317.82,346.71,0.0,0.0,-927.0,133576.0,-0.0069398694376235255
2026-02-09,1.0,-8.61,-73.67,-10.87,182.6,256.27,838.63,0.0,12384.0,185945.0,0.06660033880986313
2026-02-10,1.0,178.38,110.47,159.73,383.91,273.43,375.0,1104.4,381077.0,550067.0,0.6927828791765367
2026-02-11,1.0,23.69,-41.6,64.54,295.66,337.26,0.0,0.0,-309.0,238868.0,-0.0012936014870137482
2026-02-12,1.0,107.33,24.21,123.11,354.04,329.83,0.0,0.0,-1399.0,275406.0,-0.005079773134935332
2026-02-13,1.0,10.83,-59.38,34.06,261.45,320.83,0.0,0.0,-141.0,193813.0,-0.0007275053788961524
2026-02-14,1.0,-42.23,-36.08,20.89,227.19,263.27,838.63,0.0,42383.0,70252.0,0.6032995501907419
2026-02-15,1.0,158.85,203.66,233.38,388.31,184.65,838.63,1526.3,475606.0,539198.0,0.8820618770841138
2026-02-16,1.0,195.21,146.82,273.13,500.88,354.07,107.14,97.5,28489.0,282953.0,0.10068456598799094
2026-02-17,1.0,-8.96,-9.55,88.11,264.43,273.98,0.0,0.0,117.0,50689.0,0.002308193099094478
2026-02-18,1.0,-45.33,34.44,58.19,221.85,187.41,404.46,368.06,6975.0,27996.0,0.24914273467638234
2026-02-19,1.0,-50.05,-32.49,-16.67,108.22,140.72,0.0,0.0,652.0,6306.0,0.10339359340310815
2026-02-20,1.0,-50.0,-16.22,-6.43,52.0,68.22,214.29,195.0,1616.0,6051.0,0.2670632953230871
2026-02-21,1.0,21.31,-12.33,-3.98,62.36,74.68,838.63,146.25,83416.0,211792.0,0.3938581249527839
2026-02-22,1.0,15.12,67.43,161.91,374.57,307.14,321.43,909.4,129941.0,216056.0,0.6014227792794461
2026-02-23,1.0,106.77,71.9,130.99,304.56,232.67,838.63,763.15,241814.0,347143.0,0.6965832524348755
2026-02-24,1.0,28.69,31.06,105.24,256.37,225.3,838.63,0.0,41558.0,74406.0,0.5585302260570384
2026-02-25,1.0,66.02,81.21,97.34,207.23,126.03,375.0,926.25,178968.0,271393.0,0.6594422111108246
2026-02-26,1.0,236.91,224.21,320.77,492.09,267.88,0.0,178.15,56906.0,97133.0,0.5858565060278176
2026-02-27,1.0,227.56,127.91,203.4,436.84,308.93,535.71,487.5,-151120.0,375163.0,-0.4028115779008058
2026-02-28,1.0,217.54,68.33,166.87,390.02,321.69,838.63,146.25,-145131.0,440326.0,-0.32959897893833207
2026-03-01,1.0,411.2,136.8,315.52,459.51,322.7,0.0,616.9,448243.0,21669.0,20.685910748073283
2026-03-02,1.0,19.94,-149.0,20.71,203.07,352.07,0.0,0.0,-260.0,265495.0,-0.0009793028117290345
2026-03-03,1.0,146.31,67.56,129.4,349.76,282.19,838.63,0.0,-16852.0,401710.0,-0.04195066092454756
2026-03-04,1.0,327.65,147.53,270.37,466.07,318.54,0.0,763.15,306923.0,164946.0,1.8607483661319462
2026-03-05,1.0,111.8,96.73,212.81,438.25,341.52,828.75,97.5,69231.0,323021.0,0.21432352695335596
2026-03-06,1.0,367.51,281.92,368.54,572.54,290.61,0.0,656.66,243168.0,207048.0,1.1744523009157297
2026-03-07,1.0,62.98,-57.18,99.53,295.58,352.76,0.0,0.0,-821.0,226298.0,-0.0036279595931028997
