date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,0.5,471.7,505.02,711.1,909.52,404.5,696.43,633.75,201561.0,475018.0,0.424322867765011
2026-01-28,0.5,750.33,245.42,430.59,598.8,353.38,1092.02,230.59,-510274.0,598879.0,-0.85204857742549
2026-01-29,0.5,751.84,305.35,550.54,795.29,489.93,0.0,763.15,720587.0,666540.0,1.0810859063222011
2026-01-30,0.5,416.66,231.69,471.5,712.96,481.26,0.0,0.0,-5429.0,57067.0,-0.0951337901063662
2026-01-31,0.5,181.89,40.35,202.38,427.76,387.4,536.25,195.0,78230.0,496746.0,0.15748491180603366
2026-02-01,0.5,169.92,-11.49,119.75,334.49,345.98,838.63,926.74,377152.0,402819.0,0.9362815557359508
2026-02-02,0.5,186.67,123.85,265.97,492.06,368.21,838.63,892.55,196989.0,228478.0,0.8621792907851085
2026-02-03,0.5,67.73,-58.17,37.09,229.95,288.13,160.71,146.25,6108.0,300875.0,0.020300789364353967
2026-02-04,0.5,25.46,-30.03,59.68,249.07,279.1,984.88,133.09,54265.0,163337.0,0.3322272357151166
2026-02-05,0.5,348.31,239.68,320.56,488.9,249.22,838.63,1526.3,756540.0,647996.0,1.1675072068346102
2026-02-06,0.5,304.23,172.02,327.92,561.26,389.25,0.0,0.0,-3964.0,124580.0,-0.031818911542783754
2026-02-07,0.5,83.54,-14.64,72.09,274.48,289.12,838.63,763.15,271614.0,376042.0,0.7222969774652831
2026-02-08,0.5,71.13,-28.89,103.92,317.82,346.71,375.0,341.25,53021.0,133576.0,0.39693507815775286
2026-02-09,0.5,-8.61,-73.67,-10.87,182.6,256.27,838.63,0.0,5234.0,185945.0,0.028148108311597517
2026-02-10,0.5,178.38,110.47,159.73,383.91,273.43,838.63,1526.3,465158.0,550067.0,0.8456388040002399
2026-02-11,0.5,23.69,-41.6,64.54,295.66,337.26,838.63,763.15,105335.0,238868.0,0.44097576904399083
2026-02-12,0.5,107.33,24.21,123.11,354.04,329.83,838.63,763.15,59157.0,275406.0,0.21479924184658286
2026-02-13,0.5,10.83,-59.38,34.06,261.45,320.83,838.63,763.15,73336.0,193813.0,0.37838535082785985
2026-02-14,0.5,-42.23,-36.08,20.89,227.19,263.27,984.88,133.09,43041.0,70252.0,0.6126658315777487
2026-02-15,0.5,158.85,203.66,233.38,388.31,184.65,838.63,1526.3,475606.0,539198.0,0.8820618770841138
2026-02-16,0.5,195.21,146.82,273.13,500.88,354.07,838.63,763.15,235887.0,282953.0,0.8336614208013345
2026-02-17,0.5,-8.96,-9.55,88.11,264.43,273.98,375.0,341.25,1804.0,50689.0,0.0355895756475764
2026-02-18,0.5,-45.33,34.44,58.19,221.85,187.41,818.57,744.9,19985.0,27996.0,0.713851978854122
2026-02-19,0.5,-50.05,-32.49,-16.67,108.22,140.72,0.0,0.0,652.0,6306.0,0.10339359340310815
2026-02-20,0.5,-50.0,-16.22,-6.43,52.0,68.22,838.63,763.15,4425.0,6051.0,0.7312840852751611
2026-02-21,0.5,21.31,-12.33,-3.98,62.36,74.68,838.63,341.25,139154.0,211792.0,0.6570314270605122
2026-02-22,0.5,15.12,67.43,161.91,374.57,307.14,838.63,1185.05,143998.0,216056.0,0.666484615099789
2026-02-23,0.5,106.77,71.9,130.99,304.56,232.67,838.63,763.15,241814.0,347143.0,0.6965832524348755
2026-02-24,0.5,28.69,31.06,105.24,256.37,225.3,838.63,0.0,41558.0,74406.0,0.5585302260570384
2026-02-25,0.5,66.02,81.21,97.34,207.23,126.03,535.71,1250.65,255120.0,271393.0,0.9400389840563316
2026-02-26,0.5,236.91,224.21,320.77,492.09,267.88,0.0,0.0,-3087.0,97133.0,-0.031781166030082464
2026-02-27,0.5,227.56,127.91,203.4,436.84,308.93,838.63,763.15,-239189.0,375163.0,-0.6375602071632863
2026-02-28,0.5,217.54,68.33,166.87,390.02,321.69,1106.49,926.25,-6388.0,440326.0,-0.01450743312909072
2026-03-01,0.5,411.2,136.8,315.52,459.51,322.7,179.23,243.75,44553.0,21669.0,2.056070884673958
2026-03-02,0.5,19.94,-149.0,20.71,203.07,352.07,984.88,133.09,73668.0,265495.0,0.2774741520555943
2026-03-03,0.5,146.31,67.56,129.4,349.76,282.19,838.63,1526.3,424217.0,401710.0,1.056027980383859
2026-03-04,0.5,327.65,147.53,270.37,466.07,318.54,97.5,88.73,-11231.0,164946.0,-0.06808895032313605
2026-03-05,0.5,111.8,96.73,212.81,438.25,341.52,838.63,243.75,113600.0,323021.0,0.35167992173883433
2026-03-06,0.5,367.51,281.92,368.54,572.54,290.61,292.5,785.58,240844.0,207048.0,1.163227850546733
2026-03-07,0.5,62.98,-57.18,99.53,295.58,352.76,838.63,0.0,41111.0,226298.0,0.18166753572722694
2026-03-08,0.5,181.48,121.93,208.6,417.01,295.08,838.63,1526.3,496182.0,287107.0,1.728212826576851
2026-03-09,0.5,80.91,44.26,137.08,302.2,257.94,1200.0,328.85,49783.0,101417.0,0.49087431101294654
2026-03-10,0.5,149.94,211.04,250.05,415.45,204.41,857.14,1543.15,404276.0,523096.0,0.7728524018535795
2026-03-11,0.5,339.18,141.26,238.29,389.28,248.02,828.75,754.16,-103405.0,249197.0,-0.4149528284850941
2026-03-12,0.5,-12.03,-60.64,-11.24,190.05,250.69,838.63,0.0,42137.0,125605.0,0.33547231400023886
2026-03-13,0.5,210.82,80.9,143.19,374.31,293.42,0.0,0.0,-2747.0,490585.0,-0.005599437406361793
2026-03-14,0.5,373.89,410.34,571.18,765.44,355.1,838.63,1526.3,392712.0,-142890.0,-2.7483518790678145
2026-03-15,0.5,322.58,163.11,335.35,491.24,328.13,828.75,754.16,-59740.0,456638.0,-0.1308257306663046
2026-03-16,0.5,41.61,-11.91,133.9,314.29,326.2,428.57,390.0,58391.0,164508.0,0.35494322464560996
2026-03-17,0.5,196.14,35.95,52.7,216.18,180.23,1200.0,328.85,-60804.0,567396.0,-0.10716325106274982
2026-03-18,0.5,120.09,75.7,165.75,400.0,324.31,838.63,1104.4,318997.0,309720.0,1.0299528606483275
2026-03-19,0.5,180.32,193.26,270.47,482.57,289.31,838.63,1185.05,496055.0,449492.0,1.1035902752440532
2026-03-20,0.5,122.4,-1.12,148.16,337.48,338.61,146.25,133.09,35282.0,206542.0,0.17082239931829846
2026-03-21,0.5,-13.45,-97.94,-26.45,157.67,255.61,838.63,0.0,-27535.0,104658.0,-0.26309503334671025
2026-03-22,0.5,322.63,232.43,289.14,487.43,255.01,838.63,1526.3,436885.0,433793.0,1.0071278236393857
2026-03-23,0.5,74.19,-2.48,159.89,371.5,373.97,838.63,763.15,64811.0,131273.0,0.4937115781615412
2026-03-24,0.5,62.7,3.14,71.48,265.46,262.31,838.63,0.0,41114.0,331329.0,0.12408814199783297
2026-03-25,0.5,189.55,110.08,217.7,433.62,323.54,838.63,1526.3,539439.0,416792.0,1.2942642853029809
2026-03-26,0.5,389.23,135.98,261.29,450.76,314.77,984.88,133.09,-114076.0,461338.0,-0.24727206516697087
2026-03-27,0.5,450.4,381.22,533.6,777.88,396.66,535.71,1250.65,523227.0,339334.0,1.5419232968108119
2026-03-28,0.5,323.76,239.72,385.46,599.36,359.63,0.0,0.0,-4219.0,46602.0,-0.09053259516758938
2026-03-29,0.5,287.65,164.05,235.22,404.36,240.3,838.63,763.15,-76968.0,226968.0,-0.3391138838955271
2026-03-30,0.5,393.88,131.39,266.62,428.28,296.89,438.75,399.26,-60139.0,277231.0,-0.21692739989395127
2026-03-31,0.5,90.76,49.39,189.22,396.92,347.54,838.63,763.15,265104.0,303016.0,0.8748844945481427
2026-04-01,0.5,311.49,64.65,179.01,361.45,296.81,843.21,767.33,204919.0,313165.0,0.6543483467181838
2026-04-02,0.5,40.93,-30.13,83.29,275.0,305.13,585.0,0.0,28778.0,142623.0,0.20177671203101885
2026-04-03,0.5,76.77,25.53,99.96,311.67,286.14,253.63,763.15,360476.0,388270.0,0.9284157931336441
2026-04-04,0.5,12.26,-15.9,61.59,250.49,266.39,838.63,536.25,71862.0,184104.0,0.39033372441663405
2026-04-05,0.5,71.19,87.35,145.25,329.03,241.69,838.63,990.05,321426.0,366455.0,0.8771227026510758
2026-04-06,0.5,144.06,80.74,169.43,379.35,298.61,910.06,828.15,204271.0,325634.0,0.6273024315642716
2026-04-07,0.5,180.2,-17.72,90.85,288.17,305.89,97.5,0.0,-2348.0,222430.0,-0.010556130018432766
2026-04-08,0.5,39.25,29.89,87.54,290.9,261.01,741.13,763.15,172057.0,193140.0,0.8908408408408408
2026-04-09,0.5,151.64,-14.87,96.33,307.01,321.88,589.29,536.25,90653.0,360684.0,0.25133634982422287
2026-04-10,0.5,185.0,0.65,94.71,313.83,313.18,838.63,763.15,441596.0,656345.0,0.6728107931042363
