date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,0.0,471.7,505.02,711.1,909.52,404.5,1160.06,1055.65,243019.0,475018.0,0.5115995604377097
2026-01-28,0.0,750.33,245.42,430.59,598.8,353.38,1200.0,390.0,-463100.0,598879.0,-0.7732780745359246
2026-01-29,0.0,751.84,305.35,550.54,795.29,489.93,1200.0,1287.0,392910.0,666540.0,0.5894770006301198
2026-01-30,0.0,416.66,231.69,471.5,712.96,481.26,984.88,1403.24,295387.0,57067.0,5.176143830935567
2026-01-31,0.0,181.89,40.35,202.38,427.76,387.4,1196.13,746.04,140248.0,496746.0,0.2823334259359914
2026-02-01,0.0,169.92,-11.49,119.75,334.49,345.98,1015.89,1266.9,432271.0,402819.0,1.0731147239827317
2026-02-02,0.0,186.67,123.85,265.97,492.06,368.21,1052.91,958.15,124786.0,228478.0,0.546161993714931
2026-02-03,0.0,67.73,-58.17,37.09,229.95,288.13,1200.0,585.0,9204.0,300875.0,0.030590776900706274
2026-02-04,0.0,25.46,-30.03,59.68,249.07,279.1,1128.99,771.23,128287.0,163337.0,0.785412980524927
2026-02-05,0.0,348.31,239.68,320.56,488.9,249.22,838.63,1526.3,734812.0,647996.0,1.1339761356551583
2026-02-06,0.0,304.23,172.02,327.92,561.26,389.25,833.04,758.06,-32689.0,124580.0,-0.26239364263926795
2026-02-07,0.0,83.54,-14.64,72.09,274.48,289.12,1069.16,972.94,268723.0,376042.0,0.71460900644077
2026-02-08,0.0,71.13,-28.89,103.92,317.82,346.71,1153.81,828.15,95251.0,133576.0,0.7130846858717135
2026-02-09,0.0,-8.61,-73.67,-10.87,182.6,256.27,1200.0,550.66,38324.0,185945.0,0.2061039554707037
2026-02-10,0.0,178.38,110.47,159.73,383.91,273.43,984.88,1659.39,438953.0,550067.0,0.7979991528304734
2026-02-11,0.0,23.69,-41.6,64.54,295.66,337.26,1114.7,1014.38,89427.0,238868.0,0.3743783177319691
2026-02-12,0.0,107.33,24.21,123.11,354.04,329.83,999.34,909.4,-14125.0,275406.0,-0.051287916748364235
2026-02-13,0.0,10.83,-59.38,34.06,261.45,320.83,1118.09,1017.46,73426.0,193813.0,0.37884971596332545
2026-02-14,0.0,-42.23,-36.08,20.89,227.19,263.27,1200.0,328.85,51809.0,70252.0,0.7374736662301429
2026-02-15,0.0,158.85,203.66,233.38,388.31,184.65,838.63,1526.3,475606.0,539198.0,0.8820618770841138
2026-02-16,0.0,195.21,146.82,273.13,500.88,354.07,838.63,763.15,241516.0,282953.0,0.8535551840765074
2026-02-17,0.0,-8.96,-9.55,88.11,264.43,273.98,1200.0,793.92,19559.0,50689.0,0.38586281047169996
2026-02-18,0.0,-45.33,34.44,58.19,221.85,187.41,1200.0,1184.84,23218.0,27996.0,0.8293327618231175
2026-02-19,0.0,-50.05,-32.49,-16.67,108.22,140.72,1200.0,534.09,33834.0,6306.0,5.365366317792579
2026-02-20,0.0,-50.0,-16.22,-6.43,52.0,68.22,1199.16,1854.39,-32110.0,6051.0,-5.306560899024954
2026-02-21,0.0,21.31,-12.33,-3.98,62.36,74.68,1200.0,670.1,125955.0,211792.0,0.5947108483795422
2026-02-22,0.0,15.12,67.43,161.91,374.57,307.14,1200.0,1513.9,146128.0,216056.0,0.6763431702891843
2026-02-23,0.0,106.77,71.9,130.99,304.56,232.67,963.63,876.9,241825.0,347143.0,0.6966149396646338
2026-02-24,0.0,28.69,31.06,105.24,256.37,225.3,1200.0,328.85,55058.0,74406.0,0.7399672069456764
2026-02-25,0.0,66.02,81.21,97.34,207.23,126.03,1122.74,1784.84,257761.0,271393.0,0.9497702593655695
2026-02-26,0.0,236.91,224.21,320.77,492.09,267.88,1033.63,940.6,-97031.0,97133.0,-0.9989498934450701
2026-02-27,0.0,227.56,127.91,203.4,436.84,308.93,1200.0,958.91,-239142.0,375163.0,-0.6374349282845057
2026-02-28,0.0,217.54,68.33,166.87,390.02,321.69,1200.0,1225.09,-23487.0,440326.0,-0.05334002534485813
