date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,0.5,471.7,537.1,711.1,936.55,399.44,780.0,709.8,236175.0,475018.0,0.49719168536771235
2026-01-28,0.5,750.33,293.81,430.59,620.61,326.79,1145.59,279.34,-468800.0,598879.0,-0.7827958569260235
2026-01-29,0.5,751.84,391.5,550.54,783.76,392.26,125.66,877.5,779989.0,666540.0,1.1702058391094308
2026-01-30,0.5,416.66,304.63,471.5,668.07,363.45,214.29,195.0,31691.0,57067.0,0.5553297001769849
2026-01-31,0.5,181.89,98.94,202.38,326.92,227.98,838.63,487.5,186461.0,496746.0,0.3753648746039223
2026-02-01,0.5,169.92,9.69,119.75,231.06,221.37,838.63,1038.8,414601.0,402814.0,1.0292616443321234
2026-02-02,0.5,186.67,128.49,265.97,464.88,336.39,838.63,763.15,139850.0,228478.0,0.6120939433993645
2026-02-03,0.5,67.73,-47.35,37.09,179.72,227.07,828.75,341.25,38053.0,300875.0,0.12647444952222683
2026-02-04,0.5,25.46,-21.27,59.68,196.75,218.02,813.45,390.0,124516.0,163337.0,0.7623257437077943
2026-02-05,0.5,348.31,245.45,320.56,432.91,187.46,838.63,1526.3,730744.0,647996.0,1.1276983191254266
2026-02-06,0.5,304.23,205.92,327.92,474.62,268.7,97.5,88.73,-16530.0,124580.0,-0.1326858243698828
2026-02-07,0.5,83.54,-9.35,72.09,187.24,196.58,838.63,763.15,272146.0,376042.0,0.7237117130533292
2026-02-08,0.5,71.13,18.6,103.92,215.57,196.97,642.86,585.0,80455.0,133576.0,0.6023162843624603
2026-02-09,0.5,-8.61,-73.52,-10.87,79.13,152.66,838.63,0.0,-1043.0,185945.0,-0.005609185511844901
2026-02-10,0.5,178.38,122.14,159.73,260.06,137.92,838.63,1526.3,467003.0,554268.0,0.8425581126819517
2026-02-11,0.5,23.69,-13.17,64.54,208.71,221.88,838.63,763.15,96306.0,233546.0,0.41236415952317745
2026-02-12,0.5,107.33,35.28,123.11,277.13,241.84,838.63,763.15,66206.0,275406.0,0.24039418168086388
