date,alpha,actual_mean,p10_mean,p50_mean,p90_mean,interval_width,charge_mwh,discharge_mwh,net,pf_net,ratio
2026-01-27,0.45,471.7,537.1,711.1,936.55,399.44,838.63,763.15,255450.0,475018.0,0.5377690950658712
2026-01-28,0.45,750.33,293.81,430.59,620.61,326.79,1199.16,328.09,-502283.0,598879.0,-0.8387053144291251
2026-01-29,0.45,751.84,391.5,550.54,783.76,392.26,146.25,896.24,789842.0,666540.0,1.1849881477480722
2026-01-30,0.45,416.66,304.63,471.5,668.07,363.45,341.25,310.54,57223.0,57067.0,1.0027336288923545
2026-01-31,0.45,181.89,98.94,202.38,326.92,227.98,838.63,487.5,186461.0,496746.0,0.3753648746039223
2026-02-01,0.45,169.92,9.69,119.75,231.06,221.37,838.63,1038.8,414601.0,402814.0,1.0292616443321234
2026-02-02,0.45,186.67,128.49,265.97,464.88,336.39,838.63,763.15,139850.0,228478.0,0.6120939433993645
2026-02-03,0.45,67.73,-47.35,37.09,179.72,227.07,838.63,390.0,41943.0,300875.0,0.13940340673036974
2026-02-04,0.45,25.46,-21.27,59.68,196.75,218.02,838.63,373.15,124090.0,163337.0,0.7597176389917777
2026-02-05,0.45,348.31,245.45,320.56,432.91,187.46,838.63,1526.3,730651.0,647996.0,1.1275547997209858
2026-02-06,0.45,304.23,205.92,327.92,474.62,268.7,97.5,88.73,-16530.0,124580.0,-0.1326858243698828
2026-02-07,0.45,83.54,-9.35,72.09,187.24,196.58,838.63,763.15,272146.0,376042.0,0.7237117130533292
2026-02-08,0.45,71.13,18.6,103.92,215.57,196.97,642.86,585.0,80455.0,133576.0,0.6023162843624603
2026-02-09,0.45,-8.61,-73.52,-10.87,79.13,152.66,838.63,0.0,-675.0,185945.0,-0.003630105676409691
2026-02-10,0.45,178.38,122.14,159.73,260.06,137.92,838.63,1526.3,467003.0,554268.0,0.8425581126819517
2026-02-11,0.45,23.69,-13.17,64.54,208.71,221.88,838.63,763.15,96306.0,233546.0,0.41236415952317745
2026-02-12,0.45,107.33,35.28,123.11,277.13,241.84,838.63,763.15,66206.0,275406.0,0.24039418168086388
